eval_axis,EGBO,ParEGO,NSGA2,SMSEMOA
750,34.90107150003314,71.23144453334196,0.019824662666651467,0.021086732000694653
755,39.814704166686475,71.10739076666262,0.019467316667820995,0.019408141333260617
760,26.573427966679446,75.56081089999255,0.019467316667820995,0.019408141333260617
765,29.542232666707907,69.01128723334598,0.019467316667820995,0.019408141333260617
770,17.478635533324752,69.86455300002126,0.019467316667820995,0.019408141333260617
775,15.517659999973452,79.94658069999423,0.019467316667820995,0.019408141333260617
780,28.72199023332602,75.39864340000592,0.019467316667820995,0.019408141333260617
785,44.08920239998648,76.36344779998763,0.019467316667820995,0.019408141333260617
790,40.583062600033976,84.07814583332704,0.019467316667820995,0.019408141333260617
795,38.14345009997488,82.96502943332113,0.019467316667820995,0.019408141333260617
800,30.477700899975996,85.93104620000425,0.019467316667820995,0.019408141333260617
805,44.74760233335352,77.67064976667946,0.020345051331872473,0.019673777999317632
810,27.22820523334667,80.40082743334158,0.020345051331872473,0.019673777999317632
815,32.39562673331238,84.4431009333445,0.020345051331872473,0.019673777999317632
820,21.43570116662886,82.36985526668529,0.020345051331872473,0.019673777999317632
825,27.381718700014364,76.44238389999373,0.020345051331872473,0.019673777999317632
830,49.78672553335006,85.75740869998117,0.020345051331872473,0.019673777999317632
835,27.94611440001366,89.32126199999281,0.020345051331872473,0.019673777999317632
840,23.85693916670668,92.74550923333543,0.020345051331872473,0.019673777999317632
845,32.316420566678666,84.30115416666376,0.020345051331872473,0.019673777999317632
850,29.60494176663148,82.2192400333394,0.020345051331872473,0.019673777999317632
855,36.36641793329424,101.8556721000059,0.020163475998366917,0.019487658001987
860,21.118365033335674,88.99757529998897,0.020163475998366917,0.019487658001987
865,32.43797859995781,96.43001733335161,0.020163475998366917,0.019487658001987
870,20.044600033317693,87.08035540000613,0.020163475998366917,0.019487658001987
875,20.278404766654905,86.70375883332842,0.020163475998366917,0.019487658001987
880,49.30725850001909,89.54377229998742,0.020163475998366917,0.019487658001987
885,41.39118393332077,86.96714763331693,0.020163475998366917,0.019487658001987
890,47.568918899982236,101.49240616668249,0.020163475998366917,0.019487658001987
895,23.106151533313096,99.1984371333286,0.020163475998366917,0.019487658001987
900,19.993750599989045,92.86478919997656,0.020163475998366917,0.019487658001987
905,46.941548666645154,102.38975186665387,0.01936946666615166,0.019570250000106214
910,26.881039900006726,90.4907929333179,0.01936946666615166,0.019570250000106214
915,42.52773663327874,87.27147703332594,0.01936946666615166,0.019570250000106214
920,26.570731500008453,91.40194706667292,0.01936946666615166,0.019570250000106214
925,49.660062900007084,91.99693036667304,0.01936946666615166,0.019570250000106214
930,31.240526700004313,94.9918972000014,0.01936946666615166,0.019570250000106214
935,27.24401796667371,96.43027736667621,0.01936946666615166,0.019570250000106214
940,33.4711864333367,92.2648099999933,0.01936946666615166,0.019570250000106214
945,28.077848199987784,98.18742803332862,0.01936946666615166,0.019570250000106214
950,34.65049196667193,104.27148880000459,0.01936946666615166,0.019570250000106214
955,27.386358600032207,113.2175163666737,0.018752799333888154,0.018495424665743537
960,42.732483233363986,108.95357886665927,0.018752799333888154,0.018495424665743537
965,53.909678033359036,105.79542643332388,0.018752799333888154,0.018495424665743537
