objectives;is_feasible;variables;evaluation_time;algorithm_time
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];184.1728090000106;5.59066999994684
[2.536873344000004, -2.4999999999988898];True;[-4.999993011524982, -5.0, -4.999992619275995, -4.876086773025823, -5.0, -5.0, -5.0, -5.0, -5.0, -4.876087627313059];183.13769630005118;5.59066999994684
[2.5334935920000023, -2.48170648];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.908627211738636, -5.0, -5.0, -5.0, -5.0];182.2919742000522;5.407995800022036
[2.5328885760000084, -1.9039012];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.936640905688961, -5.0, -5.0, -5.0, -5.0];182.10586809995584;5.407995800022036
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];181.04150819999631;5.407995800022036
[2.558342016000012, -2.499999999921233];True;[-5.0, -5.0, -4.693632593355442, -4.6928045557625975, -4.678503571556866, -5.0, -5.0, -5.0, -5.0, -4.693300454025591];187.3498655000003;5.407995800022036
[2.5600246560000124, -2.3700003];True;[-4.900637500413155, -5.0, -5.0, -4.899075756002135, -5.0, -4.778228392647319, -5.0, -4.959587990706569, -5.0, -4.142781566982729];181.08015249995515;5.407995800022036
[2.5366674960000113, -2.499999999775285];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.76168793590899, -5.0, -5.0, -5.0, -5.0];195.15384120005183;5.249188499990851
[2.5317239040000135, -1.005471];True;[-4.99763521370088, -5.0, -4.997635215985473, -5.0, -4.997635215363173, -5.0, -5.0, -4.997635210515054, -5.0, -5.0];195.19627640000544;5.249188499990851
[2.5491618000000047, -2.4999999999937903];True;[-4.836594125879685, -5.0, -4.836594032677026, -4.836593925865209, -4.836866528335661, -5.0, -5.0, -5.0, -5.0, -4.836594035079792];198.52736009994987;5.249188499990851
[2.663445888000007, -2.48562366];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -0.8056717547136998, -3.0866275496362134, -5.0, -5.0, -5.0];190.12216839997564;5.249188499990851
[2.5671729600000024, -2.499999999994729];True;[-5.0, -4.669898710698641, -5.0, -4.669898710698641, -5.0, -4.66989871069864, -5.0, -4.669898710698641, -5.0, -4.669898710698641];195.28468469996005;5.249188499990851
[2.548383120000011, -2.48639911];True;[-4.740025873392676, -5.0, -5.0, -4.739711642192528, -5.0, -5.0, -5.0, -5.0, -5.0, -4.739547421159853];194.92999970004894;12.714922500075772
[2.6282352960000086, -1.6631205];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -0.5224414303804457, -5.0, -5.0, -5.0];189.9138180000009;12.714922500075772
[2.5559608320000065, -2.4993312752];True;[-4.371032810351309, -5.0, -5.0, -5.0, -5.0, -4.6841950158273535, -4.813261140226892, -5.0, -5.0, -5.0];190.8165381998988;12.714922500075772
[2.5474249440000096, -2.4999999999391496];True;[-4.999999986922979, -5.0, -5.0, -5.0, -4.999999967358065, -4.999999940362751, -5.0, -4.2636656232920265, -5.0, -5.0];189.8486120000016;12.714922500075772
[2.5882716240000074, -2.48979877];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -3.4175211055049095, -3.955092117981132, -5.0, -5.0, -5.0];203.02161019993946;12.714922500075772
[2.5382738880000004, -1.447024];True;[-4.843642329741151, -5.0, -5.0, -5.0, -4.8436760290026255, -5.0, -5.0, -5.0, -5.0, -5.0];180.9342073999578;4.331673000007868
[2.5545538080000014, -2.45053212];True;[-3.9404413199683574, -5.0, -5.0, -5.0, -5.0, -4.993170494259012, -5.0, -5.0, -5.0, -5.0];183.11106689996086;4.331673000007868
[2.783088072000006, -2.48617976];True;[-5.0, 3.209088822626816, -5.0, -5.0, -5.0, -1.5804407109141945, -4.981977518736957, -5.0, -5.0, -5.0];195.45460810000077;4.331673000007868
[2.757404376, -1.815051];True;[-5.0, -1.9599461126896949, -5.0, -5.0, -5.0, -1.6133778063363224, -0.9690281766550868, -5.0, -5.0, -5.0];184.0978718000697;4.331673000007868
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];183.09543760004453;4.331673000007868
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];186.32246920000762;5.240710100042634
[2.56751229600001, -2.4999999999982885];True;[-4.632256990522503, -5.0, -4.154862710917928, -4.630959913748524, -4.99959977042789, -5.0, -5.0, -5.0, -4.9159979735016215, -5.0];182.06017539999448;5.240710100042634
[2.557852128000013, -2.384723];True;[-5.0, -4.680277158767197, -5.0, -5.0, -4.948376878758611, -5.0, -5.0, -5.0, -5.0, -4.15226573192514];184.70736260002013;5.240710100042634
[2.540560032000011, -2.499999999998222];True;[-4.916315963825176, -5.0, -4.848165403230685, -5.0, -4.817016325092909, -5.0, -5.0, -5.0, -5.0, -5.0];184.4306911000749;5.240710100042634
[2.543537592000003, -2.3724418];True;[-4.812137618090201, -5.0, -4.814806836990602, -4.99912426758533, -5.0, -4.817557180960422, -5.0, -5.0, -5.0, -5.0];181.49699710006826;5.240710100042634
[2.547555408000002, -2.4999999999976605];True;[-5.0, -4.466335684310698, -5.0, -5.0, -5.0, -4.802107109663259, -4.989186143098543, -5.0, -5.0, -5.0];186.34121029998641;17.724561600014567
[2.545406424000002, -0.2023830000000002];True;[-4.753152244890023, -5.0, -4.85081003675663, -4.753152244567228, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];186.68980070005637;17.724561600014567
[2.546661384000004, -2.499999999997271];True;[-5.0, -4.746193671116165, -5.0, -5.0, -5.0, -4.6391346293708615, -4.913693380411017, -5.0, -5.0, -5.0];182.68492350005545;17.724561600014567
[2.5451582400000117, -2.49999999996475];True;[-5.0, -4.8510759151924825, -5.0, -5.0, -5.0, -4.517515749010243, -5.0, -5.0, -5.0, -5.0];185.64035530004185;17.724561600014567
[2.551293288000009, -2.4999999999964357];True;[-4.996545974774676, -4.829181123657412, -4.788367912841841, -4.736394683732708, -4.9148114183892755, -5.0, -5.0, -4.992795986917793, -5.0, -4.826452610894046];189.45605090004392;17.724561600014567
[2.538034128000008, -2.48561726];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.965254829720592, -5.0, -5.0, -5.0, -4.733154442310672];195.02554840000812;10.290878700092435
[2.589345792, -2.47884527];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -3.80559714059264, -3.5172701647678704, -5.0, -5.0, -5.0];201.96108539996203;10.290878700092435
[2.5405654320000135, -2.47703762];True;[-5.0, -5.0, -5.0, -4.999980150005917, -5.0, -5.0, -5.0, -5.0, -5.0, -4.581232448874363];191.05267959996127;10.290878700092435
[2.556841680000005, -2.47977005];True;[-5.0, -5.0, -5.0, -4.7839578079509835, -5.0, -4.47683088825678, -5.0, -4.855669510279105, -5.0, -4.71121730047874];191.3339438000694;10.290878700092435
[2.5539243840000116, -2.2329906];True;[-4.751785122974557, -5.0, -4.8234012564352815, -4.87251332806478, -5.0, -4.704823544223863, -5.0, -4.8102352011054705, -5.0, -5.0];191.20690839993767;10.290878700092435
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];183.4264991999371;4.706598599907011
[2.5394597280000015, -2.45616459];True;[-4.816204369889321, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.816204370027141, -5.0, -5.0];181.00936839997303;4.706598599907011
[2.5341037920000034, -2.45266835];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.880371829485439, -5.0, -5.0, -5.0, -5.0];179.3364930000389;4.706598599907011
[2.5437127680000007, -2.0809739];True;[-5.0, -5.0, -5.0, -4.813536301806906, -5.0, -4.811018858559204, -5.0, -5.0, -5.0, -4.811018638614885];181.62096720002592;4.706598599907011
[2.546071272000003, -2.48783608];True;[-4.9934449998228985, -5.0, -5.0, -4.740369398373703, -4.9882340417166136, -4.667583662366444, -4.956152588905795, -4.999999681801212, -5.0, -4.980560060963484];179.94613000005484;4.706598599907011
[2.534121936, -2.1909069];True;[-5.0, -4.879530462531527, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];192.93144389998633;12.026745700044557
[2.5376494320000083, -2.4999999999937073];True;[-5.0, -5.0, -4.9946365696670005, -4.9071994501900305, -5.0, -4.907178796950205, -5.0, -5.0, -5.0, -4.907232313952107];192.19452459993772;12.026745700044557
[2.539430136000012, -2.46549381];True;[-4.9083959150751415, -5.0, -5.0, -4.9083959150751415, -5.0, -4.908596512745463, -5.0, -5.0, -5.0, -4.9083959150751415];192.750812400016;12.026745700044557
[2.5480874160000027, -2.492665013];True;[-4.859387262333097, -4.738021709634144, -4.8984785576716785, -4.978741839332678, -5.0, -4.893716186544557, -5.0, -4.999247024270184, -5.0, -4.86541804440016];193.35588869999629;12.026745700044557
[2.602832400000005, -2.0805988];True;[-5.0, -4.354029707598613, -5.0, -5.0, -5.0, -3.4295964245974484, -3.914879029688655, -5.0, -5.0, -5.0];199.41401730000507;12.026745700044557
[2.541687552000002, -2.499999999993372];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.529283759735556, -5.0, -5.0, -5.0, -5.0];178.58126710006036;9.781666500028223
[2.5614908640000102, -1.7697957];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.2572518447843475, -4.355209063142593, -5.0, -5.0, -5.0];192.98258059995715;9.781666500028223
[2.5474212720000002, -2.4837107];True;[-4.632248177212627, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.631589689788843];189.99939339992125;9.781666500028223
[2.5455898080000012, -2.499999999995676];True;[-4.784640217617525, -5.0, -5.0, -5.0, -4.9947029049062985, -5.0, -5.0, -4.78464021596323, -5.0, -4.784640218418258];186.24754729995038;9.781666500028223
[2.5782976080000046, -2.2363265];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.8343646175823247, -5.0, -5.0, -5.0];185.83411799999885;9.781666500028223
[2.5380859680000087, -0.5758970000000001];True;[-5.0, -4.7223400947482315, -5.0, -5.0, -5.0, -5.0, -4.973678659915402, -5.0, -5.0, -5.0];175.83483080007136;13.091802799957804
[2.585251296000013, -1.7668483];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.5124415824447937, -5.0, -5.0, -5.0];176.72719700005837;13.091802799957804
[2.533940064000012, -2.4999999999961586];True;[-5.0, -4.990537513205137, -5.0, -5.0, -5.0, -5.0, -4.897433632167628, -5.0, -5.0, -5.0];180.62167449994013;13.091802799957804
[2.5643072880000006, -2.4999999999925144];True;[-5.0, -4.201314111725664, -5.0, -5.0, -5.0, -5.0, -4.280746654134717, -5.0, -5.0, -5.0];179.1992533999728;13.091802799957804
[2.5841706480000113, -2.41712369];True;[-5.0, -4.0023144587919655, -5.0, -5.0, -5.0, -5.0, -3.560148682902672, -5.0, -5.0, -5.0];178.18917949998286;13.091802799957804
[2.5670856960000044, -2.47648441];True;[-4.860597784429389, -4.602506172324124, -4.931934607341628, -4.993483336346138, -4.995670467469583, -4.204452235568089, -4.910696222922946, -5.0, -5.0, -4.8540974037202975];176.64276580000296;9.40326669998467
[2.537295840000009, -2.48730224];True;[-4.732646266726612, -5.0, -5.0, -4.999959841763476, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];178.91387089993805;9.40326669998467
[2.579786712000001, -1.7413136];True;[-5.0, -2.7654254442343724, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];177.47004289994948;9.40326669998467
[2.5362890640000106, -2.46344366];True;[-4.779258369386351, -5.0, -5.0, -4.9999579687509605, -4.9999793333291755, -5.0, -5.0, -5.0, -5.0, -5.0];177.4548749999376;9.40326669998467
[2.5497797760000025, -2.1333306];True;[-5.0, -5.0, -4.691034359389187, -4.691320420067834, -5.0, -4.772279152853023, -5.0, -5.0, -5.0, -5.0];175.05147810000926;9.40326669998467
[2.5348038480000055, -2.3781811];True;[-5.0, -4.856493226356591, -5.0, -5.0, -5.0, -4.9914930681127645, -5.0, -5.0, -5.0, -5.0];177.22429150005337;9.877214699983597
[2.565143856000013, -2.499999999967053];True;[-3.519373815782786, -4.9993654258773095, -5.0, -5.0, -5.0, -5.0, -5.0, -4.9246190387400475, -5.0, -5.0];178.78027039999142;9.877214699983597
[2.5548724080000085, -2.499999999978082];True;[-4.639604834546332, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.639747670723625, -5.0, -4.639513486715374];178.46144550002646;9.877214699983597
[2.547516312000009, -2.4875285];True;[-4.850491775371201, -4.912973405817764, -4.84220293439621, -4.842042649317961, -5.0, -5.0, -5.0, -4.992174360842949, -5.0, -4.819544768965572];179.90645890007727;9.877214699983597
[2.5610035680000003, -2.45925045];True;[-4.0613881224612065, -5.0, -4.918732327567152, -5.0, -5.0, -4.654891163288018, -5.0, -5.0, -5.0, -5.0];178.01124640007038;9.877214699983597
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];184.7925641000038;9.484161800006405
[2.553556320000011, -2.46237148];True;[-4.9996961327429785, -4.960413768456746, -4.999999753589994, -5.0, -5.0, -4.999957753459289, -5.0, -5.0, -5.0, -4.0197487453041845];185.78145029989537;9.484161800006405
[2.5662409200000043, -1.952331];True;[-5.0, -5.0, -5.0, -3.7681924260841964, -5.0, -4.6975471836168134, -5.0, -5.0, -5.0, -4.926807350067422];197.62756720010657;9.484161800006405
[2.572029504000012, -2.490034921];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.596468921135735, -3.528098377235124, -5.0, -5.0, -5.0];189.25329820008483;9.484161800006405
[2.538185976000001, -2.43788669];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.691391931490056];185.63104969996493;9.484161800006405
[2.548773000000004, -1.176082];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.374772882085697, -4.826484221565408, -5.0, -5.0, -5.0];307.7225107999984;14.496210299897939
[2.5373105280000057, -1.8547276];True;[-4.865955309048657, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.8659564319667945];305.3765798000386;14.496210299897939
[2.5500337920000007, -2.46647426];True;[-4.999999998993113, -5.0, -5.0, -4.999999610445389, -5.0, -4.63078982517899, -4.989290597633572, -5.0, -5.0, -4.522795275609429];300.9152030000696;14.496210299897939
[2.6281949040000003, -2.48788611];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -1.7393072330508903, -3.7850031060987845, -5.0, -5.0, -5.0];297.6069868000923;14.496210299897939
[2.6913263040000137, -2.4999999999977995];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -2.620990599486259, 0.01942591204149391, -5.0, -5.0, -5.0];300.2671308000572;14.496210299897939
[2.5498979280000054, -2.499999999995128];True;[-4.789936680520767, -5.0, -4.789936680520767, -5.0, -5.0, -4.989451523014019, -5.0, -4.789936680520767, -5.0, -4.789936680520767];283.8794927999843;18.732747900066897
[2.5644798720000086, -2.48831562];True;[-4.4928032356409595, -5.0, -5.0, -4.492803135967609, -5.0, -4.995695521725688, -5.0, -5.0, -5.0, -4.492803172921426];287.2246990998974;18.732747900066897
[2.563734888000005, -2.46053223];True;[-4.691610578656032, -4.746137393102997, -5.0, -4.996872563988128, -5.0, -4.939076278191943, -5.0, -5.0, -5.0, -4.13489143187861];284.87046180001926;18.732747900066897
[2.5455332160000124, -2.46251495];True;[-5.0, -5.0, -5.0, -4.675061577723324, -5.0, -4.999403480259707, -5.0, -5.0, -5.0, -4.676743732960223];285.09624730004;18.732747900066897
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];284.5626966999844;18.732747900066897
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];173.3031165000284;4.719934899942018
[2.540389824000011, -1.5968084];True;[-5.0, -4.5893588221744475, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];174.84129350003786;4.719934899942018
[2.5632089280000074, -1.5372018];True;[-4.5140482475086365, -5.0, -4.5140482463758875, -5.0, -4.995391505953852, -4.9953915055429166, -5.0, -5.0, -5.0, -4.514048242620081];179.54383480001707;4.719934899942018
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];173.08091929997317;4.719934899942018
[2.550402288000006, -2.499999999955292];True;[-4.670610153360088, -4.660136528033964, -4.9885302300631915, -4.982035960494433, -5.0, -5.0, -5.0, -4.911910399435201, -5.0, -4.912602459143494];175.74598929996137;4.719934899942018
[2.538729216000013, -2.45207808];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.666235943348805, -5.0, -5.0, -5.0, -5.0];188.78980539995246;9.598435700056143
[2.5449837120000014, -0.8232630000000001];True;[-5.0, -5.0, -4.688334203601708, -5.0, -4.688334417978201, -5.0, -5.0, -5.0, -5.0, -5.0];189.56151470006444;9.598435700056143
[2.547493632000006, -2.47389198];True;[-4.6302564635081795, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.630256033174312, -5.0, -5.0];185.19430440000724;9.598435700056143
[2.5674412320000064, -0.919162];True;[-4.350628339791914, -4.999458933251481, -5.0, -4.35062848587768, -4.636828013522666, -5.0, -5.0, -5.0, -5.0, -4.999458737160488];196.1448003000114;9.598435700056143
[2.543990976000013, -2.49996895892];True;[-5.0, -5.0, -5.0, -5.0, -4.49824317932471, -4.924414443243532, -5.0, -5.0, -5.0, -5.0];189.6266859000316;9.598435700056143
[2.5381615680000054, -2.4999999999946767];True;[-5.0, -5.0, -4.8471837459005, -5.0, -5.0, -5.0, -5.0, -4.998123507129696, -5.0, -4.8472029500043075];212.30963759997394;13.096750000026077
[2.676954528, -0.825385];True;[-5.0, 1.7330885695570188, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];212.77066539996304;13.096750000026077
[2.585916144, -2.496065358];True;[-5.0, -4.457698250818983, -5.0, -5.0, -5.0, -5.0, -3.0239638132177435, -5.0, -5.0, -5.0];214.54961250000633;13.096750000026077
[2.5457293440000055, -2.45265653];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.342159095156706, -5.0];216.5848074000096;13.096750000026077
[2.5485686640000087, -2.48534288];True;[-4.996862586349549, -4.743898305981215, -4.999995005614993, -4.734183375338106, -5.0, -5.0, -5.0, -4.999330495770422, -5.0, -4.736434311707834];216.40255439991597;13.096750000026077
[2.5565112, -2.46108456];True;[-4.42396171406684, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.995093274829424, -5.0, -4.423961722795104];171.87204749998637;4.909924200037494
[2.5600879440000055, -2.47887706];True;[-4.999959908965459, -5.0, -3.833297367756526, -5.0, -5.0, -4.844148676651369, -5.0, -4.999992990877423, -5.0, -4.999992600973895];169.4717700999463;4.909924200037494
[2.5871471280000113, -2.499999999943028];True;[-4.3565602333749105, -5.0, -4.356560231451011, -4.358132180969367, -4.998428053021732, -5.0, -5.0, -4.998428053848167, -5.0, -4.356560231527503];176.37613560003228;4.909924200037494
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];176.16788399999496;4.909924200037494
[2.7475200000000033, -2.0639388];True;[-5.0, 5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];186.53651470004115;4.909924200037494
[2.533933152000012, -2.0491773];True;[-5.0, -4.88827748587224, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];172.0186381000094;11.15380460000597
[2.5469251200000014, -2.3375351];True;[-4.9474161698025, -4.889699305175821, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.449714986349093];175.21683499997016;11.15380460000597
[2.553729552000006, -2.4999999999978595];True;[-4.742470517507746, -4.996103933906611, -5.0, -5.0, -5.0, -4.748517906154919, -5.0, -4.7428461365397645, -5.0, -4.741852676701194];171.94951019994915;11.15380460000597
[2.5480666800000025, -2.45598589];True;[-4.739633955905837, -4.81982229482651, -5.0, -5.0, -5.0, -5.0, -5.0, -4.674498776509548, -5.0, -5.0];172.30423460004386;11.15380460000597
[2.538247536000002, -2.499999999888633];True;[-4.844267748171144, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.844267748171144];169.15502330008894;11.15380460000597
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];176.01840639999136;6.325624600052834
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];177.14709320000838;6.325624600052834
[2.5423752960000017, -1.8862815];True;[-5.0, -5.0, -5.0, -4.832487172447095, -5.0, -4.832489706419963, -5.0, -5.0, -5.0, -4.832488941245574];178.10062339995056;6.325624600052834
[2.541146256000007, -2.1265747];True;[-4.888582890007732, -5.0, -4.888582890007732, -5.0, -5.0, -5.0, -5.0, -4.888582890007732, -5.0, -4.888582890007732];175.5933759000618;6.325624600052834
[2.5376323680000032, -2.48753368];True;[-5.0, -4.883817911736693, -5.0, -5.0, -5.0, -4.833224215127947, -5.0, -5.0, -5.0, -5.0];176.44687280000653;6.325624600052834
[2.5692100560000126, -2.492681514];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.2550929670228856, -5.0, -5.0, -5.0];163.2431368000107;11.392133199959062
[2.5461838080000074, -0.4704579999999998];True;[-5.0, -4.9999999999760405, -5.0, -5.0, -5.0, -4.811982951847008, -5.0, -5.0, -5.0, -4.509115851816387];164.50072010001168;11.392133199959062
[2.5335616320000116, -2.499999999996142];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.976009422399883, -4.929473991825474, -5.0, -5.0, -5.0];163.15245169994887;11.392133199959062
[2.553207264000004, -2.499999999969591];True;[-5.0, -4.299154339229776, -5.0, -5.0, -5.0, -5.0, -4.69681246496488, -5.0, -5.0, -5.0];162.45928700000513;11.392133199959062
[2.5385203440000117, -2.4994347896];True;[-5.0, -4.875159747691718, -5.0, -5.0, -5.0, -4.800746432579299, -5.0, -5.0, -5.0, -5.0];163.54731469997205;11.392133199959062
[2.5567090560000008, -2.1142884];True;[-5.0, -4.998754014703037, -4.99927203918408, -5.0, -3.8760964063504817, -4.99680226322371, -4.963663525527145, -5.0, -5.0, -4.999251503827073];188.44056009990163;4.190877399989404
[2.54384582400001, -2.46877281];True;[-4.714694506727889, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.714693381867731];160.9885379000334;4.190877399989404
[2.564260848000002, -2.4999999998853406];True;[-4.348635049736779, -5.0, -5.0, -4.999361633060903, -5.0, -5.0, -5.0, -4.787613570735896, -5.0, -4.3486258398349005];161.37217819993384;4.190877399989404
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];156.25823329994455;4.190877399989404
[2.5717029120000126, -2.48678336];True;[-4.997739715999328, -5.0, -4.999277944229812, -4.995593489169033, -4.9985377614846636, -5.0, -4.992746703038873, -4.999487944841249, -5.0, -3.1562926842761336];154.90533649991266;4.190877399989404
[2.542623912000011, -2.497222113];True;[-4.747835204224477, -5.0, -5.0, -4.742972003130697, -5.0, -5.0, -5.0, -5.0, -5.0, -4.995136798906219];176.74584350001533;8.849170900066383
[2.5602845040000046, -2.3857546];True;[-4.831887635952512, -5.0, -5.0, -3.865746766695035, -5.0, -4.999999999994541, -5.0, -5.0, -5.0, -4.970683078315323];188.9367691000225;8.849170900066383
[2.532600864000006, -1.073585];True;[-5.0, -4.949957802538033, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];179.19612679991405;8.849170900066383
[2.652368328000004, -2.4999999997032005];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -3.084885036275357, -1.3202761406862522, -5.0, -5.0, -5.0];174.23885889991652;8.849170900066383
[2.5585711920000085, -1.9453775];True;[-5.0, -5.0, -5.0, -4.991476759134532, -4.996876643004511, -4.139908652421726, -5.0, -5.0, -5.0, -4.619371629405883];183.8860404000152;8.849170900066383
[2.532503232000008, -0.8446020000000001];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.954486576963803, -5.0, -5.0, -5.0];179.62769530003425;5.556136899976991
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];179.94390700000804;5.556136899976991
[2.5513792560000055, -2.0308129];True;[-5.0, -5.0, -5.0, -4.104473853592482, -5.0, -5.0, -4.97612180339238, -5.0, -5.0, -5.0];185.29708050005138;5.556136899976991
[2.5612470000000025, -2.48276336];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.623746345619362];180.3729288999457;5.556136899976991
[2.576961864000013, -1.7927821000000002];True;[-4.9922968307766, -5.0, -5.0, -4.994778077438805, -5.0, -4.773469244755663, -4.945253505190183, -4.994788736716494, -5.0, -3.195649357990482];179.14803299994674;5.556136899976991
[2.541082752000004, -2.48561155];True;[-5.0, -4.723645202497761, -5.0, -5.0, -5.0, -4.83364184567585, -5.0, -5.0, -5.0, -5.0];185.7104670999106;9.11401040002238
[2.5709363280000117, -2.490290761];True;[-4.748927592053852, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.426256099773392];187.57404450001195;9.11401040002238
[2.5444147680000055, -2.40919835];True;[-5.0, -5.0, -4.999999832018879, -5.0, -5.0, -4.73717302635904, -5.0, -5.0, -5.0, -4.665847649062809];182.92190000007395;9.11401040002238
[2.596102056000013, -0.573901];True;[-5.0, -4.027140783292941, -5.0, -5.0, -5.0, -5.0, -2.9829455027695677, -5.0, -5.0, -5.0];187.05886910005938;9.11401040002238
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];186.09897099994123;9.11401040002238
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];180.86265439994168;10.743493099929765
[2.542752000000009, -2.48846621];True;[-4.739999393588143, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.739998892910108];184.39171510003507;10.743493099929765
[2.558530368000009, -2.0405433];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -3.7495315820008956, -5.0, -5.0, -5.0, -5.0];176.75401679996867;10.743493099929765
[2.536812000000013, -2.490247076];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.755005618048325, -5.0, -5.0, -5.0, -5.0];176.94315980002284;10.743493099929765
[2.5375584960000004, -0.030753999999999948];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.720423181936981, -5.0, -5.0];175.9404878000496;10.743493099929765
[2.573241264000006, -2.494695645];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -3.0684594464416475, -5.0, -5.0, -5.0, -5.0];177.9270581000019;12.374805200030096
[2.535659640000007, -2.4999999999983364];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.828706683809208, -5.0, -4.9910383028050616, -5.0, -4.988608875343496];176.78599320002832;12.374805200030096
