objectives;is_feasible;variables;evaluation_time;algorithm_time
[2.595480408000006, -0.3819910000000002];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.892739429185218, -2.146116439259656, -5.0];180.94132390001323;9.237003799993545
[2.5531632000000135, -2.49999999965077];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.9980015420890243, -5.0, -5.0];177.22657679999247;9.237003799993545
[2.5844909760000117, 0.27192399999999983];True;[-5.0, -3.789796138139649, -5.0, -5.0, -5.0, -5.0, -5.0, -3.7953256956398684, -4.962512918904152, -5.0];195.48957630002405;13.874296399997547
[2.687543712000001, -2.4999999999686606];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.1945980002067733, -3.6479187341099975, -2.9341509700036936];185.64682789996732;13.874296399997547
[2.6716106880000092, -2.496319273];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.0498204239098734, -4.885703529103637, -2.578782515842693];193.20617729995865;13.874296399997547
[2.827818432000001, -2.499999999996827];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 3.1273095404977944, -0.9697613885768579, -3.4400266381933746];188.0028795999242;13.874296399997547
[2.5949669760000074, -2.4999999999300337];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.0681629644088324, -3.9944759240767294, -5.0];197.07439110009;13.874296399997547
[2.6062074000000046, -2.1144199];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.469515259496257, -4.072731352658163, -5.0];210.51876010000706;11.267915899981745
[2.6072737920000004, -0.528727];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.4928679622236594, -5.0, -5.0];201.65678550000302;11.267915899981745
[2.5461682560000005, -2.490436434];True;[-5.0, -5.0, -4.6609013125153815, -4.66090085585501, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];205.23945930006448;11.267915899981745
[2.7427362480000053, -2.4999999999975304];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.645509791221408, 1.5082761691200428, -4.084253564160499];203.0016955001047;11.267915899981745
[2.5749468000000055, -2.48335753];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.393895192591448, -3.5956083453722867];212.85344750003424;11.267915899981745
[2.756432376000012, -2.47593535];True;[-5.0, -5.0, -1.0621579745657872, -5.0, -2.3376424716101147, -5.0, -3.945999288665975, -5.0, -4.529270268892051, -2.7123205950837685];207.25108479999471;13.406160500016995
[2.5869505680000127, -2.2621011];True;[-4.989589343945011, -5.0, -5.0, -2.4959951501252498, -4.969966439826968, -5.0, -4.988042942888077, -5.0, -4.990180637129394, -5.0];207.91257290006615;13.406160500016995
[2.5529530320000102, -0.789782];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.0077365612883];205.6069330999162;13.406160500016995
[2.9660808960000065, -2.499999999992119];True;[-5.0, -5.0, -4.165597418208726, 1.4152148822674446, -5.0, -5.0, -5.0, 0.7963180007395776, -5.0, 2.0726575544845804];201.6057618999621;13.406160500016995
[2.806237440000012, -2.4999999999075593];True;[0.09201120668371132, -1.7417417308745566, -5.0, -4.372618745185274, -5.0, -5.0, -5.0, -4.567592555793196, -3.796432605378519, -2.895244475219348];208.6629021000117;13.406160500016995
[2.840930712000006, -2.4999999999964824];True;[-2.643419442168542, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.0874888098400697, 1.9361762676943615, -2.8806793301790763];189.9949736999115;12.041177399922162
[2.817119736000004, -1.7637842];True;[-5.0, -5.0, -5.0, 5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.777790228065058];199.33239590004086;12.041177399922162
[2.6573944320000127, -2.47078247];True;[-3.493923126135646, -4.886166796597289, -4.820798464150027, -5.0, -4.831181249759074, -5.0, -5.0, -4.260982818891264, -4.7819532897827886, -2.0974630329252983];198.26804320001975;12.041177399922162
[2.6614915200000033, -1.9820408];True;[-4.7736619922080745, -4.9156173053849885, -4.823794954234406, -5.0, -2.4248792660529013, -5.0, -5.0, -4.972037381932331, -4.5723127403765, -2.5004888195656876];201.5492818999337;12.041177399922162
[2.8034819280000067, -2.1624455];True;[-4.959383423760359, -4.057304902439884, -4.204052945240144, -3.8122764509410225, -5.0, -5.0, -4.2477203515925215, -4.135693585388984, -2.0041525229666366, 0.011439696199140315];193.98328980000224;12.041177399922162
[2.770103880000013, -2.49785323];True;[-5.0, -1.7410329670970621, -4.9464558044501405, -5.0, -5.0, -5.0, -4.408890952730952, -0.9960779720550423, -4.718904541194365, -2.1431045528740866];181.15761540003587;9.57473089999985
[2.753798688000006, -2.2084927];True;[-4.884043693818693, -5.0, -4.9376881481175845, -5.0, -4.485309903280631, -4.892602305386741, -4.925038214810094, -4.996412490939473, -2.1789492176669, 1.590722084111623];181.9765400000615;9.57473089999985
[2.948444280000004, -2.4999999999963523];True;[-4.869322905221096, -4.186193690046652, -2.63300756814506, -5.0, -4.741165058510824, -4.818241913004117, -4.7616678978590725, 1.7941110617929654, -3.5187551753054764, 2.036283966560931];183.9237562000053;9.57473089999985
[2.611423584000003, -2.46098151];True;[-2.6515362773758104, -4.7412582599230575, -5.0, -4.319823707840399, -5.0, -5.0, -5.0, -4.848393874652424, -4.866345335243125, -4.8733793253499265];189.58545310003683;9.57473089999985
[2.743013808000003, -1.8386624];True;[-5.0, -5.0, -3.777546479116899, -4.983431555569982, -5.0, -4.4435593891241005, -5.0, -3.1655525972007332, -4.606406606440729, 0.7678908279808407];182.43951820000075;9.57473089999985
[2.6977015440000085, -2.4999999999745843];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.7660416785285262, -2.420847408786348, -2.1195302084962915];194.23410300002433;7.689698400092311
[2.5439160240000036, -1.9811771999999999];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.426114053964605];203.57689050002955;7.689698400092311
[2.819371536000009, -2.45655851];True;[-0.7247431597035812, -3.669972499838881, -5.0, -5.0, -3.817582136864262, -4.600761731765244, -5.0, -4.039525096491807, -2.170858520926477, -2.650076742763676];200.84644380002283;7.689698400092311
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];204.6031004000688;7.689698400092311
[2.6816097600000086, -2.3491732];True;[-3.8700929210299457, -4.93060610433053, -4.840311127511544, -4.999898231911247, -5.0, -5.0, -4.988034156354874, -5.0, -2.390769736001112, -2.0316859233577267];196.683868000051;7.689698400092311
[2.7227000880000047, -2.4999999999947895];True;[-4.997184487436642, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.986657319662758, -5.0, 3.8347729628693354];191.70314240001608;15.977755300002173
[2.6442612000000114, -2.45588375];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.282503131890588, -3.8107534038989597, -2.687260168302641];195.95660159992985;15.977755300002173
[2.6529869520000027, -1.8787515];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.941087365036415, 0.5645736646737367];193.5063758000033;15.977755300002173
[2.6344157040000122, -2.0047164];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.362028037161844, -4.87864084838705, -1.9956394111771774];192.28668700007256;15.977755300002173
[2.669106816000008, -2.4999999999730775];True;[-5.0, -5.0, -5.0, -4.927213401265077, -5.0, -5.0, -5.0, -4.548192850841333, -2.6519935822064076, -1.5028353996158819];186.9170780000277;15.977755300002173
[2.6130638880000054, -2.499999999977761];True;[-5.0, -5.0, -4.226991394977187, -4.546679972874124, -5.0, -4.476951983374625, -5.0, -5.0, -5.0, -2.974172894863361];205.77609500009567;14.853934799903072
[2.7580986000000083, -2.499999999997129];True;[-4.7533176896843266, -2.018876128963913, -5.0, -2.2374215387914065, -4.7746481652264, -5.0, -5.0, -5.0, -5.0, -0.7259734944639886];208.12295980006456;14.853934799903072
[2.863712016000011, -2.005645];True;[-2.884975618476588, -2.5608001433188137, -4.1270950993285, -5.0, -5.0, -5.0, -3.4568454842101444, -2.571926032440942, -5.0, 0.9808877706976462];197.5403749999823;14.853934799903072
[3.1494143520000017, -2.499999999997];True;[-2.667344778305259, -4.181605927188583, -4.625065389998221, -2.125960127409269, 0.11362805911137919, -1.8179129226573227, -3.4267191571153734, -1.8878403690706733, 1.6288765422617688, -2.403842632362805];194.96362449997105;14.853934799903072
[2.5726921920000008, -2.48049136];True;[-4.548511455375263, -4.137387821999531, -5.0, -4.964479030877131, -5.0, -5.0, -5.0, -4.999999997491668, -4.443503705462754, -5.0];211.37125550000928;14.853934799903072
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];194.12864150002133;8.126373899984173
[2.653969104000009, -2.495758379];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.3845710399972404, -5.0, -0.9464875060061146];192.22592229989823;8.126373899984173
[2.825159040000011, -2.4999999999914095];True;[-3.716921577379079, -4.866581963009814, -4.893529220712879, -5.0, -4.9918785469237585, -5.0, -4.864508407413102, -0.7053199998255693, -1.8895349251397562, -0.47731314420713744];190.81115259998478;8.126373899984173
[2.631796056000002, -2.4999999999963047];True;[-5.0, -4.622523887813104, -4.726135943674995, -5.0, -5.0, -5.0, -5.0, -4.993367298856242, -3.108011528893001, -2.9075676015572167];193.7396375000244;8.126373899984173
[2.6639159040000027, -2.490982279];True;[-5.0, -5.0, -2.7317036599848947, -5.0, -5.0, -5.0, -1.7733688502036453, -5.0, -5.0, -4.365466492343209];200.7333472999744;8.126373899984173
[2.8848409200000065, -2.2649589];True;[-3.310678560961228, -4.189216634595874, -5.0, -3.5329712346257685, -2.655504632997972, -5.0, -3.7669496000452085, -2.9007890915750107, -1.8415098603209827, -1.4449270851640645];175.9585016000783;18.729159499984235
[2.762463312000002, -2.4999999999976965];True;[-5.0, -4.93184600707829, -5.0, -3.4252712795006928, -2.742966338865374, -5.0, -5.0, -4.711379485046931, -1.7705590797217354, -1.7261651184695892];180.3120765000349;18.729159499984235
[2.682935136, -2.46476503];True;[-4.999313583961357, -1.015400469129537, -5.0, -5.0, -5.0, -5.0, -4.724350823919929, -5.0, -3.780056084848172, -3.4709380930558775];183.8245176000055;18.729159499984235
[2.679212376000009, -2.499999999979524];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.195986983300872, -2.080990383947298, -1.885395741703051];178.05267679993995;18.729159499984235
[2.7140454000000034, -2.1968783];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.782389889363242, -5.0, 0.2326627431077366];179.11185619991738;18.729159499984235
[2.589030432000011, -2.4999999999607776];True;[-4.867870688751395, -4.709409405940649, -4.9018606331017525, -4.939455572764262, -5.0, -5.0, -5.0, -4.897192540629629, -4.609160718979833, -3.412527504572799];180.8303564999951;12.823358900030144
[2.7686959920000116, -2.4999999999879745];True;[-5.0, -5.0, -0.44052908502377885, -5.0, -5.0, -4.487938791562676, -5.0, -3.1395490498782097, -1.1613696073274227, -4.7902477022106265];176.16284859995358;12.823358900030144
[2.6524940400000085, -2.48856417];True;[-4.9999276663008585, -5.0, -4.848815365853295, -5.0, -5.0, -5.0, -5.0, -3.9550103465584643, -3.3305925633630027, -2.2650255117824925];177.41084440005943;12.823358900030144
[2.631019752000002, -1.5830605];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -3.5421673225687567, -5.0, -5.0, -5.0, -1.8513719170155447];178.27774129994214;12.823358900030144
[2.8170983520000026, -2.497850341];True;[-3.9308946280761194, -3.864786494732707, -2.9301868119772116, -5.0, -5.0, -4.653221908920029, -1.9124659828592216, -3.6330348259175533, -2.6164093865974793, -3.2377620358772075];171.3969492999604;12.823358900030144
[2.584504800000012, -2.4999999998937823];True;[-5.0, -4.750193080443441, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.99812726598565, -2.7986758212543434];181.4801267000148;13.238912699976936
[2.5576069680000035, -1.207416];True;[-5.0, -4.393706650534727, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.398545676003799, -5.0];186.10605559998658;13.238912699976936
[2.7469216800000003, -2.46552209];True;[-5.0, -3.652650051740336, -5.0, -4.997384001957997, -2.4877865766880087, -5.0, -4.081541760170598, -3.9421189074933976, -3.742859574666745, -2.123353778807081];182.75075090001337;13.238912699976936
[2.863846152000013, -2.4999999999983964];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 0.5807244006106487, 0.7945534187423142, -0.989809016060673];175.81188020005357;13.238912699976936
[2.7694710000000096, -2.48149729];True;[-2.9054700309598718, -4.308017980149491, -4.197663154864037, -5.0, -4.814360971022576, -4.907061642549491, -4.979050578751665, -3.5603484605771585, -1.974613182641502, -2.3371721064264146];180.05386490002275;13.238912699976936
[2.6569382400000037, -2.4999999999405884];True;[-5.0, -2.2131863328855976, -5.0, -5.0, -4.998200407927589, -5.0, -4.9504688150174365, -5.0, -5.0, -2.0317191590416606];183.31718509993516;16.381427700049244
[2.8155355920000122, -2.4999999999662035];True;[-4.013975046109655, -4.058775648538531, -3.3348696816165324, -3.5188584980873916, -3.898231724114124, -4.974378817943753, -3.1115230191294434, -3.2206201169935254, -4.439107151651213, -2.2808217228597636];181.42076619993895;16.381427700049244
[2.6056589760000137, -2.499999999986579];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.60325571973937, -5.0, -1.9643982192228115];183.24956539995037;16.381427700049244
[2.649819960000008, -2.499999999995431];True;[-5.0, -5.0, -3.728423565262613, -5.0, -5.0, -5.0, -5.0, -5.0, -2.3812452203073597, -3.4134648071428124];186.496049300069;16.381427700049244
[2.6259228000000134, -2.499999999996205];True;[-5.0, -4.226650655134406, -4.864481886449192, -4.99999808788672, -5.0, -5.0, -5.0, -4.999999990139584, -3.5069377304933975, -3.0314507863675075];191.40392349998;16.381427700049244
[2.7509913360000136, -2.499999999997318];True;[-3.9268629144474727, -5.0, -4.802645088150158, -4.829511320665558, -2.3878002921976487, -5.0, -3.661491993566269, -3.786628787295971, -3.226817338214599, -3.217549068494262];175.4929636999732;9.167160899960436
[2.5905435120000124, -2.499999999993905];True;[-4.506982120276721, -4.986734908504903, -4.542891047199081, -5.0, -5.0, -5.0, -4.597530624839868, -4.563160830550566, -4.536823755691574, -4.533338310269569];189.32371700007934;9.167160899960436
[2.5747590960000095, -2.40871512];True;[-4.9597796386420425, -4.999686903422916, -5.0, -5.0, -5.0, -5.0, -5.0, -4.946583358615969, -4.150018725603219, -3.942136352951673];188.74114719999488;9.167160899960436
[2.854923192000008, -2.499999999998589];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.9337307230605294, -0.24610738275586996, 2.148725684175007, -2.9965043463314274];176.44845280004665;9.167160899960436
[2.8089603360000046, -2.4999999999992504];True;[-4.510481334084416, -4.93371194895548, -4.821117279560117, -4.662740879468559, -2.421476567370329, -4.0486022763576885, -4.036739209361085, -3.0122138459715497, -2.0344645173772142, -2.673999383487497];179.74653200001922;9.167160899960436
[2.588491080000005, -2.0872111];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.2458648141503916, -4.116577564097723];185.43053190002684;11.682824600022286
[2.5759038960000007, -2.2297827];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.945187800916499];181.98394169996027;11.682824600022286
[3.095920872000002, -2.2773054];True;[-1.6078016546350167, -4.546178772932066, -2.453823025985049, -2.293789893822326, -3.3487485767037732, -3.767600430639657, 0.1326356310221124, -0.8622600979719124, -2.8921653373917104, -2.2306092589015463];171.83338399999775;11.682824600022286
[2.744766864000006, -2.4999999999984563];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -0.9260302076048905, -5.0, 0.7985689344291114];178.08932279993314;11.682824600022286
[2.717332704, -2.4999999999985216];True;[-4.79128475860896, -3.58668270063159, -3.2280294290121354, -4.833991507685693, -3.9574968171802936, -5.0, -5.0, -4.806722516765637, -2.8684425719342275, -3.324900472776572];182.25198089994956;11.682824600022286
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];183.39466670004185;15.764404400018975
[2.5585135200000138, -2.47705794];True;[-5.0, -5.0, -4.972720970424596, -5.0, -5.0, -5.0, -5.0, -4.972810388275836, -4.974227885257956, -3.8305366874294626];186.18063009995967;15.764404400018975
[2.674187352000007, -1.9971686];True;[-5.0, -5.0, -4.979832962096834, -5.0, -5.0, -5.0, -5.0, -2.8877114103496986, -2.660240272188376, -2.867254311535728];175.96137430006638;15.764404400018975
[2.6127621360000077, -2.3344501];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.2403955028063205, -4.864703245585469, -3.133688050327035];190.45584830001462;15.764404400018975
[2.6744091840000124, -2.499999999857688];True;[-5.0, -4.894123201400186, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999517476233058, -0.32652896505253715, -3.1645865367651016];178.1045248999726;15.764404400018975
[2.7475200000000033, -2.499999999992317];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0];175.36357109993696;17.330564600066282
[2.678015088000002, -2.4999999999987077];True;[-5.0, -4.999935456135745, -5.0, -4.999983578459044, -4.824799540913839, -4.999872869973956, -4.999945459397915, -4.146501986514971, -1.3975548179073662, -2.8491995346169676];179.13734400004614;17.330564600066282
[2.6110978560000135, -2.42266728];True;[-5.0, -4.9342324850863175, -5.0, -5.0, -5.0, -5.0, -5.0, -4.989716224922808, -3.5638461286385867, -2.8280346876891436];180.5478009999497;17.330564600066282
[2.5674038640000063, -2.4999999999990354];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.618141921118207, -3.7205694487537375];178.72123239992652;17.330564600066282
[2.6384214240000037, -2.4999999999990568];True;[-5.0, -5.0, -4.335006759689145, -3.6390915594871567, -4.991310214013666, -5.0, -5.0, -4.769087060522409, -5.0, -2.316368538736195];177.6136483999435;17.330564600066282
[2.6914170240000117, -2.499999999998851];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 2.4026570847195003];177.33190600003581;11.072161399992183
[2.7543758400000034, -2.49999999999829];True;[-2.8124206458822965, -4.4864715671510575, -4.784199741751467, -4.085751882048228, -4.8175089545165015, -2.837234485561765, -4.792043363863789, -3.6122924738928277, -3.9240235171581883, -3.530646739205668];175.2041606999701;11.072161399992183
[2.691421128000013, -2.0506339000000002];True;[-5.0, -3.101499504391308, -5.0, -5.0, -5.0, -2.3998871722816877, -5.0, -4.227199655821396, -4.517035982967875, -3.3515393806293767];186.90409389999695;11.072161399992183
[2.632265856000002, -2.43033359];True;[-2.871793199028556, -4.9224403220208846, -3.1332215654600137, -5.0, -5.0, -5.0, -4.949082969349571, -5.0, -5.0, -4.459283618475599];191.23707419994753;11.072161399992183
[2.567047248000012, -2.3991627];True;[-4.796135832634388, -5.0, -4.615438971093947, -5.0, -5.0, -5.0, -5.0, -5.0, -4.533870063618791, -4.409766230529385];189.06945229996927;11.072161399992183
[2.5899242400000135, -2.44345925];True;[-4.4531218967436725, -4.5258277009339105, -4.486016144936681, -5.0, -5.0, -5.0, -5.0, -5.0, -4.437244826868926, -4.393885124500527];186.29650719999336;12.173231900087558
[2.596585248000008, -2.47691485];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.651755856231961, -3.335953351320444];178.95488809992094;12.173231900087558
[2.5985298960000125, -2.2104433];True;[-1.8976994765727224, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];183.30439810000826;12.173231900087558
[2.6313145920000003, -2.44618165];True;[-4.769909638041309, -5.0, -4.276182073196266, -4.656163247926708, -5.0, -5.0, -4.963117931984969, -5.0, -3.634018399971608, -3.0804709931907666];179.29310470004566;12.173231900087558
[2.7795636000000066, -2.48652908];True;[-5.0, -5.0, 2.337389488517749, -5.0, -5.0, -5.0, -5.0, -3.5272374607269934, -4.978571726402838, -2.348088027540516];176.87262190005276;12.173231900087558
[2.778147504000003, -2.44349679];True;[-4.930484361688201, -2.8628523911476704, -2.800132897164814, -4.165993401236109, -5.0, -5.0, -5.0, -3.45626628837183, -2.5354978322926245, -2.8308427135211516];186.59594680008013;15.404655100079253
[3.311624088000009, -2.4999999999975944];True;[-5.0, -5.0, -5.0, -5.0, 5.0, -5.0, -5.0, 5.0, 5.0, 1.1159241304218845];168.60965100000612;15.404655100079253
[2.8815181920000126, -2.48211507];True;[-4.669616344286454, -0.3002207111578272, -2.3951571047235283, -5.0, -4.910113121407778, -3.2533881015099695, -5.0, -2.64307822573531, -2.082459860317305, -3.542351431460374];192.3097226000391;15.404655100079253
[2.5608121920000086, -2.3893172];True;[-5.0, -4.746683020780275, -5.0, -4.3529595462792745, -5.0, -5.0, -5.0, -5.0, -4.922961943588373, -4.621298289520752];189.3541816000361;15.404655100079253
[2.7745599600000057, -2.499999999992722];True;[-4.681628443914863, -4.306101561806619, -2.2825036789227457, -4.704789408668842, -5.0, -5.0, -4.533936489929708, -5.0, -0.028375145242673483, -3.2107805359849797];184.1225478000706;15.404655100079253
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];176.00483710004482;9.437610700028017
[2.5655812560000104, -2.499999999990305];True;[-5.0, -4.999339676248878, -4.999676583690092, -5.0, -5.0, -5.0, -5.0, -4.999962787270734, -4.670910168985315, -3.753206068131762];181.08772030007094;9.437610700028017
[2.692334808000005, -2.4999999999981224];True;[-4.51696049600441, -4.871925244432518, -5.0, -5.0, -4.955511690880264, -5.0, -5.0, -3.921422994382784, 0.05290148093122227, -4.341915580385099];175.31827599997632;9.437610700028017
[2.608211448000011, -1.8954844];True;[-5.0, -4.993608040069163, -4.854173354882794, -5.0, -5.0, -4.816956727196687, -4.996884695775085, -4.337078759591037, -5.0, -2.4507481510287805];174.2324972000206;9.437610700028017
[2.848562208000005, -2.48338661];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 0.4809246394398059, -5.0, 4.196952136423745];173.39617419999558;9.437610700028017
[2.6088512400000012, -2.2884021];True;[-4.197278524728808, -4.636265583108496, -4.19729805576591, -4.197313371824926, -5.0, -5.0, -5.0, -5.0, -4.977686411139106, -4.21399827750705];177.80427449999843;8.767404499929398
[2.7611629920000076, -1.9943412999999999];True;[-4.049540775502424, -3.804419254407589, -5.0, -4.091519452144031, -5.0, -3.2122491198316006, -5.0, -3.6214693609941264, -2.6867093705897553, -2.902481973235302];172.57178150000982;8.767404499929398
[2.563534872000006, -2.49258495];True;[-4.544143439436919, -4.341354626303816, -5.0, -4.63232229693066, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];175.62932629999705;8.767404499929398
[2.6925039360000125, -2.46898815];True;[-4.989907023455388, -5.0, -3.041930220263872, -5.0, -5.0, -4.427905099964785, -2.7181678914029552, -5.0, -4.364540489015232, -3.0045567108666433];179.28063020005357;8.767404499929398
[2.6883977760000093, -2.4999999999872444];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 2.262853252467833];175.26680390001275;8.767404499929398
[2.6990137440000006, -2.48495202];True;[-4.572317663221749, -4.75943863200523, -5.0, -5.0, -5.0, -5.0, -5.0, -2.4550132621469754, -3.6974776546646875, -1.7613867257376303];169.20598630001768;9.303589200018905
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];174.71503189997748;9.303589200018905
[2.8815505920000013, -2.48705561];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 3.8421915114746277, -5.0, 2.3629229396302627];172.504046499962;9.303589200018905
[2.612145240000002, -2.49999999999039];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.322480069136681, -4.075574468435966, -4.29227290105546, -3.5770508748821905];175.67202800000086;9.303589200018905
[3.04308360000001, -2.499999999998634];True;[-4.5983997929940985, -3.5391163447924745, -3.868141666732163, -4.710808916259011, -2.9373239258564094, 1.7799119003155326, -3.1035901425281294, -0.5930057670713804, -3.234325462536883, -1.5116866283068493];163.63027970003895;9.303589200018905
[2.622254472000013, -2.46465668];True;[-4.999999517107018, -2.5672419722936612, -4.999999327900614, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.2321004637557063];172.80384309997316;9.588738600024953
[2.7150111360000064, -1.45007];True;[-4.624953844279637, -4.745518842939021, -4.84210814938025, -5.0, -5.0, -5.0, -5.0, -3.0610761377312823, -1.051183779254826, -3.1801895685118176];176.99822400009725;9.588738600024953
[2.657588184000012, -2.2514654];True;[-4.724207805861406, -4.112700939126735, -4.036270773931587, -4.4647872986488935, -4.610719791085258, -4.852260143434712, -4.308280003109838, -4.910004145771919, -3.9975867654156643, -4.146651524528456];185.9296108999988;9.588738600024953
[2.586789648000007, -2.47541227];True;[-4.859649405940867, -4.32727232215466, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.210045412056203, -4.044274675977138];176.15993129997514;9.588738600024953
[2.606490360000005, -2.2122268];True;[-4.569058381210466, -4.369014649938478, -4.9999853107490555, -4.311456199346141, -5.0, -4.999999653988913, -4.999999005791212, -4.999984151510532, -4.492601605890547, -3.7870296763782156];184.2446029999992;9.588738600024953
[2.6459669520000064, -2.40391093];True;[-4.997633216649296, -4.953805089586561, -5.0, -4.858970314885643, -4.999583158324911, -3.0363949865367275, -5.0, -5.0, -3.7996607310068558, -3.055469319351963];178.11089240002912;16.524376899935305
[2.586226536000005, -2.1997876];True;[-4.9934076401120695, -5.0, -4.1583075222121595, -5.0, -5.0, -5.0, -5.0, -5.0, -4.160703128526571, -4.154853632234951];181.9255584999919;16.524376899935305
[2.661652440000009, -2.43545099];True;[-4.615652708206269, -5.0, -1.4142309922970182, -4.999593367113432, -5.0, -4.999853186160117, -4.9482198385388205, -4.9417501021372985, -5.0, -3.056073275059579];174.73891029995866;16.524376899935305
[2.7578655360000064, -2.0441808];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 4.224259740005781, -3.74529473811108];170.3086072000442;16.524376899935305
[2.847471408000013, -2.4999999999832316];True;[-5.0, -5.0, -5.0, -4.9999398279067195, -5.0, -5.0, -5.0, 0.28097862500184956, -2.9842913743360913, 2.3306300182283053];170.30493760004174;16.524376899935305
[2.6857563120000068, -2.4999999999937046];True;[-5.0, -4.133784000897374, -5.0, -0.6367250463386931, -5.0, -4.961588686088338, -4.975118405342636, -5.0, -4.6409256343215475, -3.511288695847244];179.58939470001496;21.3237616000697
[2.7644779440000047, -2.4999999999911875];True;[-5.0, -4.7854442236647765, -5.0, -5.0, -5.0, -5.0, -5.0, 1.095410161018541, -5.0, -0.5248994628575527];178.13632930000313;21.3237616000697
[2.5432263360000014, -2.499999999971965];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.72904218976467, -4.728995708896717];177.5023644999601;21.3237616000697
[2.739962808000013, -2.4999999999915823];True;[-5.0, 0.02690975381403593, -4.170474691131565, -5.0, -5.0, -5.0, -4.934889661232298, -5.0, -4.999947577715332, -1.2714600823008282];182.7240533999866;21.3237616000697
