eval_id;objectives;objectives_maxspace;cv;is_feasible;variables;evaluation_time;algorithm_time;workdir
139;[2.5696751040000105, -2.492437732];[-2.5696751040000105, 2.492437732];0.0;True;[-3.5067391420485774, -4.942889958776524, -5.0, -5.0, -4.783938417797536, -5.0, -5.0, -5.0, -5.0, -5.0];162.69774789999792;14.866537999994762;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_194238
140;[3.402162, -2.1320221999999998];[-3.402162, 2.1320221999999998];0.0;True;[-3.876158020052471, -0.4072122369308424, -4.648376905697205, 3.3602282939098327, -2.5187758453327085, -4.54981915396347, -4.730390262081381, 3.572959182773541, 2.2152136919228527, 1.889826492279731];155.87509860000137;14.866537999994762;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_849817
141;[3.221343216000011, -2.499999999996145];[-3.221343216000011, 2.499999999996145];0.0;True;[2.3441042699317203, -1.5868594133708394, -5.0, -4.760075977211039, -0.5879510944000099, 0.8395154463013332, -5.0, -1.6737176263902813, 2.3612318869477438, -5.0];159.92461589999584;14.776783299996168;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_256235
142;[3.1643520480000022, -2.1137918];[-3.1643520480000022, 2.1137918];0.0;True;[-5.0, -1.2581248813400152, 1.568164709458257, -2.956784311282034, 4.3552398588307035, -0.6745062875508401, -5.0, -5.0, -3.2498853607449885, -3.4863139098610887];162.25585560000036;14.776783299996168;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_111394
143;[3.1167983520000027, -2.499999999993807];[-3.1167983520000027, 2.499999999993807];0.0;True;[-3.4867956944610965, 3.0869802965067965, -4.949885988287747, -4.944127736266289, 2.917036442520411, 3.185600987353851, -5.0, -4.175069424500041, -5.0, -4.5375052837802325];162.8517204000018;14.776783299996168;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_361272
144;[2.9330795520000064, 5.930778999999999];[-2.9330795520000064, -5.930778999999999];0.0;True;[-2.5720456639402687, 1.920943805593149, -5.0, -5.0, -3.6324286669527, -5.0, -5.0, -4.679281086852956, 2.553520159752802, -5.0];164.06130539999867;14.776783299996168;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_163111
145;[3.0177437760000037, -2.4999999999981353];[-3.0177437760000037, 2.4999999999981353];0.0;True;[2.617861199221468, -5.0, -5.0, -3.178429552190021, -5.0, -5.0, 2.4999737683568926, -3.075262204153614, -4.510566739469459, -1.8431986284565767];158.67945429999963;14.776783299996168;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_218328
146;[3.1571478000000095, -2.2511839];[-3.1571478000000095, 2.2511839];0.0;True;[0.7241811005136931, -0.4932127818990697, -5.0, -2.094187839280689, -5.0, -2.2055448607504053, -4.282117506763129, -0.4711210198998046, 2.7862417582645973, -5.0];156.2078268999976;16.716046699999424;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_824145
147;[2.9054723760000014, -1.321689];[-2.9054723760000014, 1.321689];0.0;True;[-4.715947579528238, -4.932887459317591, -4.388378294938296, 3.5683336687052414, -4.46751348864448, -5.0, -5.0, -5.0, -4.893695223600601, 2.1427376941935306];161.36063540000032;16.716046699999424;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_579030
148;[3.096572112000012, -2.49999999999902];[-3.096572112000012, 2.49999999999902];0.0;True;[-3.515563145797059, -1.1165893439199182, 1.4782755888103294, -5.0, -5.0, 1.8142966946048915, -5.0, -4.058355398275039, 1.0952519253484656, -4.5375052837802325];153.5341652000061;16.716046699999424;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_950136
149;[2.813373432000013, -2.45248161];[-2.813373432000013, 2.45248161];0.0;True;[-0.7548360549167912, 3.219074964830769, -5.0, -5.0, -5.0, -5.0, -5.0, -4.415476618885888, -5.0, -5.0];165.12706530000287;16.716046699999424;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_301222
150;[3.2245797600000126, -2.499999999997879];[-3.2245797600000126, 2.499999999997879];0.0;True;[-3.515563145797059, -1.1361054410239078, 3.530565471098658, 4.987929624808858, -5.0, 1.795469080455443, -4.9588379551553805, -4.079874279279801, -5.0, -4.5375052837802325];163.63083430000552;16.716046699999424;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_866388
151;[2.877020856000001, -2.1307335];[-2.877020856000001, 2.1307335];0.0;True;[-4.715947579528238, -5.0, -5.0, -5.0, -4.80954883034118, 1.8395948810670992, -5.0, -3.46483279536125, -5.0, 2.146150376808256];156.76871249999385;14.684478499999386;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_599271
152;[3.3332189040000126, -2.0009459];[-3.3332189040000126, 2.0009459];0.0;True;[-3.598981207005135, 1.9486011082451942, -4.732398735642096, -2.948969769121975, 1.846254240073458, 4.186927425144585, -5.0, -4.032363639231502, 0.6529038142706121, -1.206289732743679];158.8308857000011;14.684478499999386;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_337146
153;[2.9713545360000038, -2.499999999997838];[-2.9713545360000038, 2.499999999997838];0.0;True;[-4.152757027414701, -3.3897804468223236, -5.0, 4.297931439410899, -5.0, -4.844543446730981, -4.169891418264191, -5.0, 1.3081720528998328, -3.686385313533416];159.90547030000016;14.684478499999386;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_466377
154;[3.1001041440000128, -2.2526547];[-3.1001041440000128, 2.2526547];0.0;True;[-4.8078076842014426, -5.0, -4.818899460463999, -5.0, -1.0012389550659408, 5.0, -5.0, 0.5061649072682854, 1.3193218654030092, -4.874223438319235];153.63973499999702;14.684478499999386;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_276129
155;[3.053817936, -2.499999999998235];[-3.053817936, 2.499999999998235];0.0;True;[-4.715947579528238, -5.0, -5.0, -5.0, -4.7383126739896095, 3.260579754903471, 3.0751831192771846, -5.0, -5.0, 2.2989455188458274];154.22277049999684;14.684478499999386;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_237320
156;[3.200437872, -2.4999999999972355];[-3.200437872, 2.4999999999972355];0.0;True;[-4.409614461533945, 1.8081948838660846, -5.0, 2.604076835644321, 1.7634689366758947, -0.5406894549850412, -5.0, -0.4398571147892616, -4.817157836727904, -5.0];158.88069360000372;15.311272899998585;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_855202
157;[2.908523376000005, -2.498715895];[-2.908523376000005, 2.498715895];0.0;True;[1.1723415768000578, 1.0827703402370137, -5.0, -4.629232272639842, -5.0, -5.0, -4.867329261377424, -3.298804409716724, -2.0058603780082587, -5.0];165.03441269999894;15.311272899998585;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_974732
158;[3.327136128000008, -2.4999999993631272];[-3.327136128000008, 2.4999999993631272];0.0;True;[1.6651423084997665, -4.685793711786186, -3.044642430691252, 2.401365330618372, -3.262818036241585, -0.2077409262046075, -5.0, -4.382417446423627, -1.533528556808856, 4.884513582592408];151.26672870000039;15.311272899998585;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_603921
159;[2.58361099200001, -2.497014776];[-2.58361099200001, 2.497014776];0.0;True;[-2.821135302400746, -4.9833350871565525, -5.0, -5.0, -4.783938417797536, -5.0, -5.0, -5.0, -5.0, -5.0];163.83540730000095;15.311272899998585;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_991685
160;[3.300421896000008, -2.499999999997114];[-3.300421896000008, 2.499999999997114];0.0;True;[-3.876158020052471, 3.138146201147503, -4.9434866380832805, -4.512820118798981, 3.0207361072025236, -3.877585115318187, -4.992008857723896, 3.8931233496755464, 2.2167681198878952, -4.4693912329604135];160.59948160000204;15.311272899998585;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_955873
161;[3.0426423120000075, -2.499999999936969];[-3.0426423120000075, 2.499999999936969];0.0;True;[-3.69233603452732, 0.6366402181970514, 0.16517885208179806, -2.4013069146902444, -5.0, 2.228844129236048, -4.262593567364508, -4.793942206492927, -5.0, -4.217385123661103];161.04537770000024;15.13462590000563;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_354373
162;[3.185385480000011, -0.3343449999999999];[-3.185385480000011, 0.3343449999999999];0.0;True;[-2.5543773824293616, 1.2919248749512207, -5.0, 0.9264149036699498, -4.7288363683393575, 2.859954851974031, -5.0, -1.62276903245266, -0.9007480629053397, -5.0];157.82915240000148;15.13462590000563;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_404816
163;[3.074665392000006, -2.4999999999984257];[-3.074665392000006, 2.4999999999984257];0.0;True;[-3.8648059520299767, -0.37064613161501203, -4.9434866380832805, -4.512820118798981, -2.506840196395401, 3.239411772375167, -5.0, -4.658267237649863, 2.2324863706008564, -4.4693912329604135];156.72391430000425;15.13462590000563;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_732781
164;[2.6328605040000093, -1.5372067999999999];[-2.6328605040000093, 1.5372067999999999];0.0;True;[-0.3082977216812557, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];168.788229400001;15.13462590000563;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_753346
165;[2.7867330720000028, -2.2608832];[-2.7867330720000028, 2.2608832];0.0;True;[-3.876158020052471, -0.37064613161501203, -4.976396609559816, -3.047861185120036, -2.926463685590543, -3.9836668276176472, -5.0, -4.669992857000859, -4.86397197496946, -4.4693912329604135];170.37675459999446;15.13462590000563;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_721444
166;[2.560983912000006, -2.395527];[-2.560983912000006, 2.395527];0.0;True;[-4.244379563075062, -4.942889958776524, -5.0, -5.0, -4.784164816075548, -5.0, -5.0, -4.728732432359827, -4.935790596537624, -5.0];164.3600504999995;16.555790099999285;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_304935
167;[2.5943561280000056, -2.4999999999240785];[-2.5943561280000056, 2.4999999999240785];0.0;True;[-4.2246479841314875, -5.0, -5.0, -3.2026541790243215, -4.803105668451791, -5.0, -5.0, -5.0, -4.876301787343335, -4.984210157411311];192.3145097000015;16.555790099999285;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_811386
168;[2.93400511200001, -1.064443];[-2.93400511200001, 1.064443];0.0;True;[-3.5067391420485774, 3.0169379230732734, -5.0, -4.678881105241938, -4.783938417797536, -4.7410901114968125, 3.327267339371156, -5.0, -5.0, -5.0];162.12236069999926;16.555790099999285;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_105862
169;[2.896465176000007, -2.494300334];[-2.896465176000007, 2.494300334];0.0;True;[-1.4234498043140702, 0.1724773112061797, -5.0, -5.0, -5.0, -5.0, -1.1256772405280175, -2.8240511772807375, -2.9036811986586013, -5.0];161.9310633999994;16.555790099999285;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_483717
170;[2.990886120000008, -2.4999999999994706];[-2.990886120000008, 2.4999999999994706];0.0;True;[-4.3690377434504795, -1.1165893439199182, 1.6533970731276941, -4.788193631405656, -5.0, -2.3605339830911753, -5.0, -4.137050343986196, 1.0002288499643086, -4.6152880904618945];168.57235170000058;16.555790099999285;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_593706
171;[3.1658007600000038, -2.4999999999974674];[-3.1658007600000038, 2.4999999999974674];0.0;True;[-1.4357173039367055, -3.436231300742606, -5.0, -2.563884093733023, -4.912231073574532, 1.1002707481456468, -1.7667914747144997, -2.1558055311558206, -0.496640646031147, 0.031870253234095536];163.86042969999835;16.983507599994482;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_167477
172;[3.191382504000001, 2.417058];[-3.191382504000001, -2.417058];0.0;True;[2.107216346815428, 2.970948070438925, -4.797959306132489, -4.979695509378974, -4.714978916050236, -4.993543580437231, -4.930004150441743, 4.094213355849124, 0.7929658807588282, -5.0];173.6432294000042;16.983507599994482;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_815397
173;[3.6509283360000033, -0.928563];[-3.6509283360000033, 0.928563];0.0;True;[1.8552130100234283, -3.3416222404183498, -0.42106583932981945, 0.032940929815667985, 0.3744112602670917, 1.9023637944160132, -1.784487455646536, -3.0805248819591524, 1.2872459221292107, 5.0];165.31655380000302;16.983507599994482;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_486848
174;[3.4545802320000014, -2.499999999997564];[-3.4545802320000014, 2.499999999997564];0.0;True;[-3.051275344825215, 1.7076564326548507, -2.0250452260042073, 0.6645010593097282, 4.619749069499944, 3.7957646941238803, -0.8414433387233666, -3.1985056605789066, -4.807583399761966, -4.129551461718751];172.4531480000005;16.983507599994482;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_891557
175;[2.9082618000000062, -2.499999999999494];[-2.9082618000000062, 2.499999999999494];0.0;True;[-4.319489491911984, -0.37064613161501203, -4.942929485013051, -4.512820118798981, -2.4626053153541316, -3.877585115318187, -5.0, -4.714849499341428, 2.1120015540686055, -4.469327970002142];174.9749907000005;16.983507599994482;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_779055
176;[2.8700835840000103, -2.3545179];[-2.8700835840000103, 2.3545179];0.0;True;[-0.3866645226301424, -5.0, -5.0, 1.6317263598408118, -5.0, -5.0, -5.0, -2.8087718079234976, -2.7620592058556124, -5.0];185.55462599999737;14.89403389999643;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_780303
177;[3.0925322640000115, -1.9361117];[-3.0925322640000115, 1.9361117];0.0;True;[-3.515563145797059, 1.1476172122976456, 1.6967128013708033, 2.3787495134077163, -5.0, -2.3057556483176196, -4.754409235009847, -4.137050343986196, -5.0, -4.5375052837802325];185.5193397000039;14.89403389999643;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_300405
178;[3.103010424000005, 0.7699790000000002];[-3.103010424000005, -0.7699790000000002];0.0;True;[-5.0, -5.0, -4.213410668733548, 4.952019599511214, 3.0582969512578746, -3.9399725906235092, -4.970225783300434, -5.0, 1.5711969107542734, -5.0];175.42106619999686;14.89403389999643;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_690380
179;[2.88139032000001, -2.3544657];[-2.88139032000001, 2.3544657];0.0;True;[-4.8409068948459835, -5.0, -5.0, -4.885481164612738, -5.0, -2.6303438501573204, -1.7905599781374675, -2.902330709958031, 3.2473289174485274, -5.0];171.95683819999977;14.89403389999643;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_544141
180;[2.782776600000009, -2.3148341];[-2.782776600000009, 2.3148341];0.0;True;[-3.5067391420485774, -4.944763654349707, -5.0, 4.881004429890835, -4.907443041814265, -5.0, -4.889803193044783, -5.0, -5.0, -5.0];179.31218939999962;14.89403389999643;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_934399
181;[3.2404523040000104, -2.4999999999995874];[-3.2404523040000104, 2.4999999999995874];0.0;True;[-3.871799018553696, 2.856026445083396, -3.6267372801506834, -4.610287961171672, 3.518860692852158, 3.7187188748801443, -5.0, -3.092494548070036, -5.0, -2.0713765287201364];163.017208199999;16.99792619999789;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_874805
182;[2.907068400000004, -2.494680043];[-2.907068400000004, 2.494680043];0.0;True;[-3.7637181493884757, -2.186299628176538, -5.0, 4.4653495036175315, -5.0, -5.0, -5.0, -5.0, -1.1288522169712794, -5.0];161.42180279999593;16.99792619999789;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_138303
183;[2.896518744000001, -2.46200554];[-2.896518744000001, 2.46200554];0.0;True;[2.7691124455447778, -3.016925788812076, -5.0, -3.742769673488824, -5.0, -5.0, -5.0, -1.425819156810956, -2.6855219335434173, -5.0];163.13152740000078;16.99792619999789;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_442947
184;[3.146185368000001, -2.4999999999983906];[-3.146185368000001, 2.4999999999983906];0.0;True;[-3.515563145797059, -1.1165893439199182, -5.0, 3.484097327293327, -5.0, 1.8142966946048915, -4.783938417797536, -4.137050343986196, 1.2489675436933956, -4.5375052837802325];158.26835640000354;16.99792619999789;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_598981
185;[2.991453768000002, -1.8152295999999999];[-2.991453768000002, 1.8152295999999999];0.0;True;[-4.012061718302147, 3.3566166523688405, -5.0, -5.0, -1.987561139826596, -5.0, -5.0, -2.6739682935176576, -5.0, 1.610223301899123];171.57924859999912;16.99792619999789;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_816492
186;[2.796168816000005, -2.4999999999957434];[-2.796168816000005, 2.4999999999957434];0.0;True;[-3.993678896882648, -5.0, -5.0, -0.8443889233341553, -4.301131941403699, -5.0, -5.0, -4.410700266181712, 0.8021518984836238, -5.0];158.72587560000102;17.31201180000062;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_853949
187;[2.8720431360000074, -2.4999999999784177];[-2.8720431360000074, 2.4999999999784177];0.0;True;[-4.122705442715173, 2.2895360307183505, -2.6207872752901413, -4.353715283626839, -0.4273435844199689, -5.0, -5.0, -5.0, -5.0, -5.0];167.79034479999973;17.31201180000062;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_91344
188;[3.3114618720000015, -2.493296498];[-3.3114618720000015, 2.493296498];0.0;True;[2.0948729149775875, 0.900994287552427, -5.0, -4.009807047182323, -2.1745362783260114, -5.0, -3.1982408409572027, -1.4693034453994485, 1.4498436564807706, 2.5146045772319203];159.731807199998;17.31201180000062;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_89993
189;[2.736137880000003, -2.4999999999086975];[-2.736137880000003, 2.4999999999086975];0.0;True;[-3.8676716546195546, -4.9980876869730055, -4.9434866380832805, -4.505895047124678, -4.947884276934729, -4.999596969461557, -5.0, -4.997498981413524, 2.1916091735579517, -4.458426483763047];156.5632115000044;17.31201180000062;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_16147
190;[2.859042096000006, -2.4999999999969176];[-2.859042096000006, 2.4999999999969176];0.0;True;[-3.887303641221046, -4.985168541101828, -5.0, -3.9369273640685214, -4.93247362638187, -5.0, -5.0, -4.999253955068252, 0.4035597376400606, 2.500608315870908];153.58812220000254;17.31201180000062;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_373371
191;[3.0133371600000043, -2.499999999998455];[-3.0133371600000043, 2.499999999998455];0.0;True;[2.9853051344880397, -4.583327333759576, -5.0, -5.0, 0.933762727134198, -3.0817631103762264, -5.0, -4.425264118984838, -5.0, 0.47765244661333117];159.16215530000045;18.191630300003453;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_942013
192;[3.107639952000002, -2.499999999918883];[-3.107639952000002, 2.499999999918883];0.0;True;[-4.386104681172213, -5.0, 1.2395734568219874, -4.3093663756182785, 3.9393204540844415, -5.0, -5.0, -3.1481943984843115, 2.780605962654132, -4.4435869791881];158.19966869999917;18.191630300003453;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_686916
193;[2.943712152000011, -2.2172107];[-2.943712152000011, 2.2172107];0.0;True;[-0.49214600682472565, 0.9685997233115504, -5.0, -5.0, -5.0, -5.0, -5.0, -3.410354980353257, -1.8758557947222068, -1.1072694626650748];163.85586049999984;18.191630300003453;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_340627
194;[3.200882832000013, -2.1010628000000002];[-3.200882832000013, 2.1010628000000002];0.0;True;[-4.715947579528238, 0.971618910622805, -5.0, -4.824629951439147, 3.713747631068909, -5.0, -5.0, 3.617681673625299, -4.920631327373602, 2.147201901607981];163.6548449999973;18.191630300003453;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_230318
195;[3.1958604, -2.492587753];[-3.1958604, 2.492587753];0.0;True;[-2.5320272125268573, 0.635724047101009, -5.0, -5.0, -4.581050830961227, -5.0, -1.8543259893683217, 3.894014395887231, 0.24475809599693044, -0.0505858876639671];154.2173677000028;18.191630300003453;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_841394
196;[3.040332192000006, -2.499999999997073];[-3.040332192000006, 2.499999999997073];0.0;True;[-4.956859058593616, -5.0, -5.0, -2.629760507573717, -1.3516568659987445, 5.0, -5.0, -3.8794943307722116, 1.37387491056311, -5.0];167.30485940000653;15.397426299998187;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_787415
197;[2.9687506560000103, -1.168877];[-2.9687506560000103, 1.168877];0.0;True;[-2.181131374797651, 0.42793097046518724, -5.0, -3.726558958926931, -4.21051818932809, -5.0, -1.282282417362481, -2.4855416351998967, -5.0, -1.2997357249942403];165.8740203999987;15.397426299998187;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_431463
198;[3.2526928080000017, -2.4999999999993485];[-3.2526928080000017, 2.4999999999993485];0.0;True;[-4.319489491911984, -0.37064613161501203, -4.942929485013051, -4.529720733545066, -2.488659304450587, 3.38466334599312, -5.0, 4.0117315822696735, 2.1120015540686055, -4.469327970002142];162.14704289999645;15.397426299998187;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_145237
199;[3.115250496000005, -2.499999999998884];[-3.115250496000005, 2.499999999998884];0.0;True;[-3.931346933403904, -0.3120255941697838, -4.853303935036487, -4.512820118798981, -2.506840196395401, -3.877585115318187, -4.875462883868565, 4.118222101023463, 2.226148489407665, -4.450356752382141];161.97046849999606;15.397426299998187;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_640866
200;[3.248962704000005, -2.499999999980782];[-3.248962704000005, 2.499999999980782];0.0;True;[3.084105781778785, -1.885003777606025, -5.0, -1.5476653310797688, 3.016085438879969, -5.0, -5.0, -0.9263832270611978, 1.473810530280347, -5.0];168.39371849999588;15.397426299998187;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_749727
201;[3.170962512000011, -2.3705316];[-3.170962512000011, 2.3705316];0.0;True;[-3.7116963365675213, -2.763555752504522, -1.3734555447299952, -3.9402749294078934, -0.8815107417212751, -5.0, 5.0, -3.5230694110329432, 0.7973908567537711, -5.0];164.31766980000248;17.008120500002406;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_122259
202;[2.8550214720000078, -2.4999999999986966];[-2.8550214720000078, 2.4999999999986966];0.0;True;[-4.78086878025974, -5.0, -1.3764846260440597, -2.307965758907238, -5.0, -5.0, -5.0, -2.9222270867683795, -2.5849333274723967, -1.050593743246249];158.33795349999855;17.008120500002406;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_518776
203;[2.9668412160000073, -0.673019];[-2.9668412160000073, 0.673019];0.0;True;[-4.337121508275821, 1.2983301120669877, -5.0, -5.0, -5.0, -2.368830719138466, 4.100704723434916, -4.032867079857745, -5.0, -4.506444984423552];157.143547700005;17.008120500002406;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_4330
204;[3.120568632000012, -2.2902824];[-3.120568632000012, 2.2902824];0.0;True;[2.084706926524923, -3.9860890008788026, -5.0, -4.251413046558127, -5.0, -5.0, -4.623774481147641, 0.013491009784660335, 0.6342820983674073, 2.3995543689808017];159.77027680000174;17.008120500002406;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_511239
205;[3.095013024000004, -2.499999999996926];[-3.095013024000004, 2.499999999996926];0.0;True;[-3.9707841562117343, -4.985168541101828, -4.497886542904602, 4.86798460982283, -2.886430291921078, -3.9360976273463932, -4.495627285012652, 4.309262952739257, -3.897205546178197, -4.420402889528287];158.69288390000293;17.008120500002406;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_672893
206;[3.0915252720000037, -0.14004100000000008];[-3.0915252720000037, 0.14004100000000008];0.0;True;[-3.8502556682226707, -0.23941831268420533, -5.0, -1.3929203149110418, -5.0, -5.0, 1.439013471610476, -1.6997661225439442, -5.0, 1.6695038593810096];157.93371399999887;17.333682000004046;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_858491
207;[2.59337808, 0.42045600000000016];[-2.59337808, -0.42045600000000016];0.0;True;[-4.996073602467783, -5.0, -5.0, -5.0, -2.4230333191045577, -5.0, -5.0, -4.717061367250665, -5.0, -5.0];168.23580619999848;17.333682000004046;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_893262
208;[2.8181198160000114, -2.48027845];[-2.8181198160000114, 2.48027845];0.0;True;[-1.1636052709464595, -1.361441589561684, -5.0, -5.0, -5.0, -5.0, -5.0, -1.5581896923047536, -2.648250376286378, -5.0];165.7957222000041;17.333682000004046;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_705728
209;[2.852323416000002, -2.499999999989081];[-2.852323416000002, 2.499999999989081];0.0;True;[-4.319489491911984, -0.37064613161501203, -4.942643998525119, -4.512820118798981, -4.769064648195886, -3.877585115318187, -5.0, -4.998408267431643, 2.1120015540686055, -4.469327970002142];161.78572619999613;17.333682000004046;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_956083
210;[2.8649339280000103, -2.499999999998443];[-2.8649339280000103, 2.499999999998443];0.0;True;[-3.876158020052471, -0.35992255172151655, -4.999837989653596, -4.512820118798981, -4.9911051301968925, -3.8429936627826637, -5.0, -4.658267237649863, 2.2152136919228527, -4.538277245548447];161.81601570000203;17.333682000004046;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_591913
211;[2.5708987440000026, -2.475299];[-2.5708987440000026, 2.475299];0.0;True;[-3.894601156623052, -4.883630874526239, -4.999806384233489, -4.984808663011408, -4.964317995437696, -5.0, -5.0, -4.980759728644461, -5.0, -4.469018298020183];160.89990019999823;17.44172139999864;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_733516
