eval_id;objectives;objectives_maxspace;cv;is_feasible;variables;evaluation_time;algorithm_time;workdir
148;[2.9060586000000113, -2.499999999997696];[-2.9060586000000113, 2.499999999997696];0.0;True;[-5.0, -5.0, -5.0, -5.0, 0.2111767654594532, -2.514306018574341, -5.0, -3.4747936677531754, 0.9690718307619548, -2.8513793062316224];156.2656403000001;16.649303000000145;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_988195
149;[2.557851912000003, -1.023408];[-2.557851912000003, 1.023408];0.0;True;[-5.0, -5.0, -5.0, -4.974762977949112, -5.0, -5.0, -5.0, -3.840221206827601, -4.965933751748688, -5.0];156.97027519999938;16.649303000000145;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_907310
150;[2.543409288000009, -2.45300404];[-2.543409288000009, 2.45300404];0.0;True;[-5.0, -5.0, -5.0, -5.0, -4.998377438050761, -5.0, -4.772662070645717, -4.678601786853217, -4.999941774544922, -5.0];158.697948;16.649303000000145;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_255731
151;[2.5565567760000016, -2.4748353];[-2.5565567760000016, 2.4748353];0.0;True;[-5.0, -5.0, -5.0, -5.0, -4.994393487287027, -5.0, -4.996928825942867, -5.0, -3.8512311641681505, -4.998342932463336];165.00073929999962;14.876200900000185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_314666
152;[2.5508029680000046, -2.4999999999250324];[-2.5508029680000046, 2.4999999999250324];0.0;True;[-4.199457817878539, -5.0, -5.0, -5.0, -5.0, -5.0, -4.942475742294082, -5.0, -4.965326193109994, -5.0];162.05064279999988;14.876200900000185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_500901
153;[2.5929709200000066, -2.43538532];[-2.5929709200000066, 2.43538532];0.0;True;[-5.0, -5.0, -5.0, -3.990069898771268, -5.0, -3.1649821205252913, -5.0, -5.0, -5.0, -5.0];170.3285305999998;14.876200900000185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_278333
154;[2.5610256000000025, -2.45099068];[-2.5610256000000025, 2.45099068];0.0;True;[-4.188917026026646, -5.0, -5.0, -5.0, -5.0, -5.0, -4.988091948186664, -5.0, -4.965326193109994, -4.491676647240408];160.6150932999999;14.876200900000185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_887291
155;[2.539743984000004, -2.499999999997473];[-2.539743984000004, 2.499999999997473];0.0;True;[-4.817705889721705, -5.0, -5.0, -5.0, -5.0, -5.0, -4.942489168441795, -5.0, -4.964781553566271, -4.894273760058803];160.32601850000083;14.876200900000185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_139980
156;[3.101318280000001, -2.4999999997855653];[-3.101318280000001, 2.4999999997855653];0.0;True;[4.060962318936065, -5.0, 2.643063259775059, -5.0, 0.28339941680986946, -2.3983523309034194, -5.0, -3.563565412864745, -5.0, -4.645940630666842];159.08585330000005;15.926999099999193;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_26682
157;[3.3124077360000004, -2.499999999998921];[-3.3124077360000004, 2.499999999998921];0.0;True;[3.2353437138470156, -0.22265642185623946, -5.0, -5.0, 0.9376746219848151, -2.7669804741765573, 4.101633580851868, -4.2824714974864335, -5.0, 0.14966063486548187];155.83879640000032;15.926999099999193;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_176723
158;[2.9605811040000067, -2.4999999999979807];[-2.9605811040000067, 2.4999999999979807];0.0;True;[-4.94239021558026, -5.0, -0.936323486934258, -3.9901748889556177, -1.606873658049031, -4.975051726308842, 2.0197652597628597, -5.0, -4.965452418538189, -0.7395656238613837];162.02747699999964;15.926999099999193;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_911076
159;[3.0440972880000086, -2.4999999999993685];[-3.0440972880000086, 2.4999999999993685];0.0;True;[-5.0, -4.998897833008774, -5.0, 3.6132768227458936, -1.4922425243762838, -5.0, 2.0621571784656956, -5.0, -4.965452418538189, -0.4884573139901649];158.0713968;15.926999099999193;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_476940
160;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];158.7594936000005;15.926999099999193;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_732123
161;[3.0831287040000017, -1.8412334000000001];[-3.0831287040000017, 1.8412334000000001];0.0;True;[-3.05992275843574, -5.0, -5.0, 1.9078789901249804, -3.402005368720904, 0.6412098987706729, -5.0, -1.6890190648096999, 1.1392995695965134, -5.0];156.14647510000032;17.514506999999867;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_761428
162;[2.8845063360000007, -1.7187531];[-2.8845063360000007, 1.7187531];0.0;True;[-5.0, -0.16839834971572998, -5.0, -2.3171846643889875, -4.620586634049027, 1.671604847075601, -4.522467468853009, -4.512779945644114, -4.188195304923923, -5.0];158.5786946999997;17.514506999999867;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_960702
163;[2.5623354240000005, -1.8272572];[-2.5623354240000005, 1.8272572];0.0;True;[-5.0, -5.0, -5.0, -5.0, -3.6092822591515907, -5.0, -5.0, -5.0, -4.965012797277415, -4.999072912530328];189.61316679999982;17.514506999999867;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_592902
164;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];159.09976610000012;17.514506999999867;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_272077
165;[2.531535984000008, -1.357663];[-2.531535984000008, 1.357663];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.99937223598487, -5.0, -4.999870229186891, -5.0];158.7541785000003;17.514506999999867;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_693002
166;[3.078255528000007, -2.4996397753];[-3.078255528000007, 2.4996397753];0.0;True;[-5.0, -5.0, 0.7952248490658587, -5.0, -5.0, -5.0, -5.0, -1.6015995365460038, 2.49313823357014, 3.625076614877063];156.42451410000012;16.001754099999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_718355
167;[3.3768502560000133, -2.494108292];[-3.3768502560000133, 2.494108292];0.0;True;[5.0, -5.0, -1.6055116460547154, 2.7481072261242465, -5.0, -1.7019518025268274, -4.211344703403883, -1.0936492749547329, 5.0, -5.0];156.45565530000022;16.001754099999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_976631
168;[3.130554960000004, -2.4999999999994147];[-3.130554960000004, 2.4999999999994147];0.0;True;[-0.7925865744734804, -5.0, -1.437519649272327, 1.986795768594102, -5.0, 4.825961418408298, -5.0, -1.8495544223669134, -5.0, -5.0];161.89175999999952;16.001754099999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_921537
169;[2.9269974240000023, -2.4999999999985483];[-2.9269974240000023, 2.4999999999985483];0.0;True;[-5.0, -5.0, -5.0, 0.7091462722466604, -5.0, 5.0, -5.0, -2.400019765508836, -5.0, -5.0];163.9325002000005;16.001754099999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_796973
170;[3.4362232560000012, -2.4999999999980567];[-3.4362232560000012, 2.4999999999980567];0.0;True;[1.8048501298845823, 0.042894702069739665, -2.900740462037991, 5.0, -5.0, 4.376100004753239, -5.0, -4.229582037035747, -5.0, 2.79092245334187];157.73795919999975;16.001754099999744;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_164945
171;[3.3311954160000075, -2.4999999999932627];[-3.3311954160000075, 2.4999999999932627];0.0;True;[5.0, 5.0, -0.3096230013741872, -5.0, -5.0, -5.0, -2.7477061331947477, 5.0, -4.920623134223623, -5.0];156.73165869999957;17.56092439999975;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_186521
172;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];159.68445020000036;17.56092439999975;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_647946
173;[2.531535984000008, -1.357663];[-2.531535984000008, 1.357663];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.99937223598487, -5.0, -4.999870229186891, -5.0];190.63380340000003;17.56092439999975;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_39952
174;[2.5315571520000137, -2.0466188];[-2.5315571520000137, 2.0466188];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.998553837180416, -5.0, -4.99971652195983, -5.0];167.78876330000003;17.56092439999975;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_564258
175;[2.5315677360000093, -2.42629308];[-2.5315677360000093, 2.42629308];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.998112048917909, -5.0, -4.999662198063948, -5.0];156.0582445;17.56092439999975;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_603037
176;[3.1853550240000112, -1.434678];[-3.1853550240000112, 1.434678];0.0;True;[-5.0, -1.6486180565871216, -5.0, 0.11213352190459691, 1.0158220990333398, -3.2395482669612163, 1.780095101135175, -4.194720239265605, 1.4449865803802435, -5.0];159.79697000000033;16.523349099999905;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_814860
177;[2.874328632000003, -1.7096496];[-2.874328632000003, 1.7096496];0.0;True;[-5.0, -1.1063325818171692, -5.0, -5.0, -5.0, -2.835893392433713, -5.0, 4.812974726625974, -5.0, -5.0];159.39992669999992;16.523349099999905;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_6587
178;[3.0890866320000128, -1.176806];[-3.0890866320000128, 1.176806];0.0;True;[-0.39172922705293356, -3.8949430422462323, -5.0, -5.0, 3.301621252667916, -1.87609249810746, -5.0, -3.5608871263205293, -1.1574217631188488, -1.6072607738358302];156.7910579999998;16.523349099999905;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_621131
179;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];159.60838049999984;16.523349099999905;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_905230
180;[2.531535984000008, -1.357663];[-2.531535984000008, 1.357663];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.99937223598487, -5.0, -4.999870229186891, -5.0];159.90931319999981;16.523349099999905;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_879661
181;[2.9647317600000056, -2.4999999999983027];[-2.9647317600000056, 2.4999999999983027];0.0;True;[-5.0, -0.6855098813534646, -5.0, -5.0, -0.6681498071186303, -0.9809564930676009, -5.0, -4.682865994708343, -5.0, 2.07358949447102];157.8523778000008;16.727870900000198;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_32993
182;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];161.80728809999982;16.727870900000198;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_461732
183;[2.531535984000008, -1.357663];[-2.531535984000008, 1.357663];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.99937223598487, -5.0, -4.999870229186891, -5.0];161.5237035;16.727870900000198;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_753016
184;[2.5315571520000137, -2.0466188];[-2.5315571520000137, 2.0466188];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.998553837180416, -5.0, -4.99971652195983, -5.0];163.34408910000002;16.727870900000198;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_162362
185;[2.5315677360000093, -2.42629308];[-2.5315677360000093, 2.42629308];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.998112048917909, -5.0, -4.999662198063948, -5.0];162.8511540999998;16.727870900000198;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_333187
186;[3.117163608000004, -2.4999999999991203];[-3.117163608000004, 2.4999999999991203];0.0;True;[2.977661761370735, -4.029575977044188, -5.0, -2.2076913849345488, -5.0, 1.3850289605610966, -5.0, 3.9876597532720197, -5.0, -5.0];162.39694359999976;18.935268499999438;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_336319
187;[3.0092061600000135, -2.4999999999964047];[-3.0092061600000135, 2.4999999999964047];0.0;True;[-5.0, 5.0, -5.0, -5.0, -1.4594664504893484, -1.113826004055289, -5.0, -4.39984700261889, -5.0, -0.9117573790903837];171.85759750000034;18.935268499999438;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_887996
188;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];160.70228299999962;18.935268499999438;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_745789
189;[2.531535984000008, -1.357663];[-2.531535984000008, 1.357663];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.99937223598487, -5.0, -4.999870229186891, -5.0];162.49352069999986;18.935268499999438;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_291251
190;[2.5315571520000137, -2.0466188];[-2.5315571520000137, 2.0466188];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.998553837180416, -5.0, -4.99971652195983, -5.0];162.26407290000043;18.935268499999438;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_467403
191;[3.135065472000001, -2.493692443];[-3.135065472000001, 2.493692443];0.0;True;[-5.0, -5.0, -5.0, -5.0, 5.0, 0.2687210201980461, 4.8471138201014, -2.1739241474927034, -5.0, -5.0];166.1162476999998;18.862118199999713;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_802619
192;[3.096295416000011, -1.8025587];[-3.096295416000011, 1.8025587];0.0;True;[-5.0, -5.0, 5.0, 1.147014806401696, -5.0, -5.0, -5.0, 5.0, -5.0, -5.0];164.72668160000012;18.862118199999713;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_859698
193;[3.1655586240000035, -2.4999999999991425];[-3.1655586240000035, 2.4999999999991425];0.0;True;[-5.0, -5.0, -1.2075368084116356, -0.18974531668366446, 5.0, -5.0, -5.0, 5.0, -4.249069222096585, -5.0];163.47894799999995;18.862118199999713;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_413838
194;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];166.726807;18.862118199999713;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_233753
195;[2.531535984000008, -1.357663];[-2.531535984000008, 1.357663];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.99937223598487, -5.0, -4.999870229186891, -5.0];165.70617119999952;18.862118199999713;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_723498
196;[2.8415260080000007, 0.8226439999999999];[-2.8415260080000007, -0.8226439999999999];0.0;True;[-5.0, -2.9810945845217773, 4.415772392052213, -5.0, -5.0, -4.53845727213964, -5.0, -2.5440938902524577, -5.0, -5.0];165.81746869999915;19.512701200000265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_297160
197;[3.1428574560000007, -2.499999999998609];[-3.1428574560000007, 2.499999999998609];0.0;True;[-5.0, -5.0, 2.75458751579467, 3.3518352791767363, -5.0, -4.009088260014687, 2.1048584384751647, -3.378430810110581, -2.521090417116241, -5.0];156.78481550000015;19.512701200000265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_142886
198;[3.513830760000003, -2.4999999999972653];[-3.513830760000003, 2.4999999999972653];0.0;True;[-3.6632834150123514, 1.1716474230524447, -2.19068335028803, -2.459389485874908, -5.0, 2.579646277924663, 0.0394163972250281, 5.0, -5.0, 5.0];154.43726120000065;19.512701200000265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_891571
199;[2.569027968000001, -2.1330383];[-2.569027968000001, 2.1330383];0.0;True;[-3.4612606893677578, -5.0, -4.876205626050958, -5.0, -4.982078877277148, -5.0, -4.943949639392641, -5.0, -5.0, -5.0];166.4204881000005;19.512701200000265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_391361
200;[2.5623354240000005, -1.8272572];[-2.5623354240000005, 1.8272572];0.0;True;[-5.0, -5.0, -5.0, -5.0, -3.6092822591515907, -5.0, -5.0, -5.0, -4.965012797277415, -4.999072912530328];197.92793280000024;19.512701200000265;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_261471
201;[2.941963416000004, -2.4999999999978377];[-2.941963416000004, 2.4999999999978377];0.0;True;[4.059444925146465, -5.0, -5.0, -5.0, -4.862721816697169, 4.3833968571621185, -4.897778234351043, -4.897923063403711, -4.82415699396706, -4.958238769632655];160.99938999999995;19.787674300000617;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_69522
202;[2.9584312560000106, -2.4999999999597615];[-2.9584312560000106, 2.4999999999597615];0.0;True;[-4.945007916023368, -3.2742200617565134, -4.965677658870226, -3.9901748889556177, -5.0, 4.4179390765700575, 2.4870545705727043, -5.0, -4.965452418538189, -5.0];156.88016210000023;19.787674300000617;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_619249
203;[2.782669896000012, -2.499999999984535];[-2.782669896000012, 2.499999999984535];0.0;True;[-4.976094291794935, -4.945540231865729, -4.882094064190249, -5.0, -3.5830815249241654, 4.2988922273293255, -4.942908397364826, -4.877892169735272, -4.965326193109994, -4.498654988396936];158.99410739999985;19.787674300000617;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_26625
204;[3.089453400000011, -2.4999999999988463];[-3.089453400000011, 2.4999999999988463];0.0;True;[3.6575632888832015, -5.0, -4.994265886597839, -5.0, -1.5121832815371272, 4.340456072578929, -5.0, -4.975619130123622, -5.0, -0.6857006008579898];157.19371470000078;19.787674300000617;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_654738
205;[3.1135818960000003, -1.144063];[-3.1135818960000003, 1.144063];0.0;True;[-4.913536048171993, -4.99522060169518, -0.898655660906611, 3.3843911366616037, -4.969373755679221, 4.877942114981135, -4.942475742294082, -4.9079287816717505, -4.965326193109994, -0.7225181078576961];160.1099348000007;19.787674300000617;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_653489
206;[2.804052600000009, -2.499999999984619];[-2.804052600000009, 2.499999999984619];0.0;True;[-4.163260921280213, -5.0, 2.612242969378724, -5.0, -4.698596310407709, -3.5497446070477743, -5.0, -5.0, -4.453336050369062, -3.1300384992823393];173.31315630000063;20.50974380000025;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_59079
207;[2.6917626240000048, -1.8869561];[-2.6917626240000048, 1.8869561];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -1.2485886282145735, -3.697836897671167, -5.0, -2.634928970545643, -5.0];161.4213912999994;20.50974380000025;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_150372
208;[3.236584176000007, 0.7710140000000001];[-3.236584176000007, -0.7710140000000001];0.0;True;[-5.0, -4.768890346650572, 5.0, 3.996316061130589, -5.0, -0.05326007229932195, -5.0, 1.1645613097508791, -5.0, -2.696879485546737];161.0564041000007;20.50974380000025;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_546311
209;[3.166651800000003, -2.4999999999875837];[-3.166651800000003, 2.4999999999875837];0.0;True;[4.127303927406361, -5.0, -5.0, -3.930813399682913, -1.5245822735441825, 4.099593248920105, -4.927210614017684, -5.0, 1.5599354354752029, -5.0];154.21376959999998;20.50974380000025;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_197985
210;[3.16532512800001, -2.4999999999982383];[-3.16532512800001, 2.4999999999982383];0.0;True;[3.9444571938941255, -3.2021220324517468, -0.9292310407961324, -5.0, -5.0, -5.0, 2.0320753073861972, -5.0, 2.497667373138855, -5.0];161.6888902999999;20.50974380000025;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_832958
211;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];161.9303687999991;22.339282099999764;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_742682
212;[2.531535984000008, -1.357663];[-2.531535984000008, 1.357663];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.99937223598487, -5.0, -4.999870229186891, -5.0];162.2297899999994;22.339282099999764;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_86526
213;[2.5315571520000137, -2.0466188];[-2.5315571520000137, 2.0466188];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.998553837180416, -5.0, -4.99971652195983, -5.0];161.96179180000036;22.339282099999764;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_660041
214;[2.5315677360000093, -2.42629308];[-2.5315677360000093, 2.42629308];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.998112048917909, -5.0, -4.999662198063948, -5.0];159.72754170000098;22.339282099999764;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_176995
215;[2.531594304000004, -2.2471839];[-2.531594304000004, 2.2471839];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.996559212241357, -5.0, -5.0, -5.0];162.4986383000005;22.339282099999764;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_890783
216;[3.2858410320000115, -2.4999999998817435];[-3.2858410320000115, 2.4999999998817435];0.0;True;[4.398555037423824, -5.0, -5.0, -0.5875123047951858, -0.6495883361558521, 1.033884235978368, -5.0, -1.8355901444081657, -5.0, 2.562529581192826];157.45889200000056;20.793536799999856;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_718643
217;[3.3251612400000132, -2.4999999999986904];[-3.3251612400000132, 2.4999999999986904];0.0;True;[0.13590214631322706, 0.7588334478672563, -5.0, 4.446278299334365, -5.0, 3.4161089871660266, -2.889553665844657, -5.0, 0.8750465250783321, -5.0];160.32431219999853;20.793536799999856;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_850121
218;[3.677018544000002, -2.4999999999976774];[-3.677018544000002, 2.4999999999976774];0.0;True;[-2.170550685678561, 2.3099650519004014, -5.0, -0.9512348886516468, -0.3797944754623712, 2.5377970183617826, 3.6032500830208747, 3.997192719028906, -5.0, 4.085709101777814];157.13935270000002;20.793536799999856;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_554173
219;[3.271648752000006, -2.499999999998034];[-3.271648752000006, 2.499999999998034];0.0;True;[4.189847850517031, -5.0, -0.9091076078876705, -4.629763212454793, -5.0, 4.599627868751295, -4.942489168441795, 1.505012559985949, -4.922789266096039, -0.6251087996668927];158.23986680000053;20.793536799999856;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_771508
220;[2.5315256160000077, -2.0187038];[-2.5315256160000077, 2.0187038];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999746729271234, -5.0, -5.0, -5.0];160.5193961999994;20.793536799999856;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_281383
221;[3.386813904000002, -2.499999999997122];[-3.386813904000002, 2.499999999997122];0.0;True;[0.8742500337971801, 4.913881727045258, -5.0, 5.0, -1.6360243179867244, 4.927842985035877, -5.0, -4.482991480372089, -5.0, -5.0];166.01685359999829;22.360923500000354;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_566774
222;[3.1664442240000037, -2.494245831];[-3.1664442240000037, 2.494245831];0.0;True;[1.6698717682313493, -5.0, -5.0, -2.856826926744838, -5.0, 0.6824495480892265, -5.0, 1.9870600015481727, -5.0, 2.912083971561673];166.47377400000005;22.360923500000354;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_673422
223;[3.4873906320000008, -2.3100529];[-3.4873906320000008, 2.3100529];0.0;True;[4.19412274932588, -4.995826021079729, -0.9493342683656492, -4.88956121858616, -1.501659017731881, 4.295199784977751, 1.98633627500009, 1.4940447973208233, -4.695279709170707, -0.6847792529816843];152.72179519999918;22.360923500000354;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_245991
224;[2.62471773600001, -2.4999999999975464];[-2.62471773600001, 2.4999999999975464];0.0;True;[-5.0, -4.902805415640313, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.791530787386938, -0.990953388105817];160.22169550000035;22.360923500000354;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_846252
225;[3.490671672000012, -2.2887946];[-3.490671672000012, 2.2887946];0.0;True;[4.711785014124505, -4.917025408559447, -0.6119542293565781, 3.1985270389534293, -1.501659017731881, -4.982008897342876, -4.997606793900852, 1.5935074380487722, 2.596374732539731, -0.6847792529816843];162.154674899999;22.360923500000354;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_849766
