eval_id;objectives;objectives_maxspace;cv;is_feasible;variables;evaluation_time;algorithm_time;workdir
145;[2.755731888000004, -1.7678722];[-2.755731888000004, 1.7678722];0.0;True;[-2.3325989085569745, -4.977856829564688, 0.6267440553828862, -5.0, -4.699003325366359, -5.0, -4.80461332336749, -4.927429833754647, -3.5050587706176737, -5.0];174.39551660000143;15.260130099995877;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_264373
146;[2.552917392000004, -2.47054317];[-2.552917392000004, 2.47054317];0.0;True;[-5.0, -4.6069072526031105, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.402495397252503];166.73356739999872;15.343227500001376;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_722385
147;[2.6907942960000124, -2.41397047];[-2.6907942960000124, 2.41397047];0.0;True;[-2.4887998186002025, -4.091172821509029, -5.0, -3.528101377680165, -5.0, -5.0, -5.0, -4.976436194351464, -4.283927150533935, -3.2577546050089365];188.06014029999642;15.343227500001376;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_861416
148;[2.7516430080000016, -2.4999999999820464];[-2.7516430080000016, 2.4999999999820464];0.0;True;[-2.0503570649593374, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 2.2412228398288336];161.2407893999989;15.343227500001376;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_144630
149;[2.5469374320000044, -1.9788089];[-2.5469374320000044, 1.9788089];0.0;True;[-4.992710499722583, -4.995957852378916, -5.0, -4.961870629076333, -5.0, -5.0, -4.811136510948005, -4.999973384402434, -5.0, -4.524572225543741];166.31049160000111;15.343227500001376;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_461461
150;[2.879868816000011, -1.8714122];[-2.879868816000011, 1.8714122];0.0;True;[-2.3237030168770776, -4.385471342961979, 0.7295120211926616, -1.9120260119919, -4.635144299723887, -4.98410591649523, -4.81156910884286, -4.754906519351801, -3.531301015212564, -3.2640218916564887];170.78582709999318;15.343227500001376;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_266276
151;[3.00700339200001, -2.1432829];[-3.00700339200001, 2.1432829];0.0;True;[-0.9454203582109146, -3.518958752569946, -5.0, -5.0, -5.0, -3.98922507564195, -2.8610375077063757, -0.2195548297526102, -1.0361691271123514, -0.41651507257855247];157.37863499999366;15.65861009999935;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_208156
152;[2.832343632000009, -2.49266395];[-2.832343632000009, 2.49266395];0.0;True;[-4.81006107145103, -4.992733047546383, 0.6965364482301943, -1.8756030306793239, -4.885020820074322, -5.0, -4.81400766996569, -2.14824411382081, -5.0, -3.2438483045207716];168.80890050000016;15.65861009999935;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_806199
153;[2.752487568000006, -2.45011899];[-2.752487568000006, 2.45011899];0.0;True;[-4.943263663978786, -5.0, 0.7318582242570244, -5.0, -5.0, -4.942951043425691, -4.99986877114247, -2.1320263312534236, -3.530641759687743, -4.953112398931842];167.685891000001;15.65861009999935;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_144915
154;[2.7677071440000005, -0.893654];[-2.7677071440000005, 0.893654];0.0;True;[-4.942762208784718, -5.0, 0.7318582242570244, -4.813698260764885, -5.0, -4.796815192055682, -4.9912962263410785, -2.1320263312534236, -4.963912423952643, -3.1567472959445877];167.70588560000033;15.65861009999935;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_436808
155;[2.7563042880000137, -2.499999999669879];[-2.7563042880000137, 2.499999999669879];0.0;True;[-4.999401046455875, -5.0, 0.6265596566594889, -5.0, -4.699003325366359, -4.914371790203817, -4.99586499621644, -2.108309194278463, -3.5029439725079783, -5.0];162.67350640000222;15.65861009999935;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_527532
156;[2.728950912000011, -2.499999999968492];[-2.728950912000011, 2.499999999968492];0.0;True;[-0.4965647165664562, -5.0, -5.0, -2.0842809945206526, -5.0, -4.685874339853371, -5.0, -3.5929560721619227, -5.0, -5.0];176.53844409999874;17.254662499995902;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_417513
157;[3.1288716720000025, -1.351308];[-3.1288716720000025, 1.351308];0.0;True;[-4.765087250240196, -1.5031357136232066, 3.199687143959519, -0.9035172025089908, -5.0, -5.0, -5.0, -2.678694132458688, 0.7481005407807313, -1.4422133926883784];165.03544779999356;17.254662499995902;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_656344
158;[2.818241424000001, 5.823689];[-2.818241424000001, -5.823689];0.0;True;[-4.927937852500691, -4.848979206168394, -5.0, 1.1199152129057133, 1.7608831751362946, -5.0, -4.843824985348197, -4.985928100288492, -5.0, -5.0];186.41342399999849;17.254662499995902;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_845609
159;[2.856827448000004, -0.3273489999999999];[-2.856827448000004, 0.3273489999999999];0.0;True;[-2.8251987537175056, -5.0, -4.9283478097787095, -0.6847008094566673, -2.340155498105525, -5.0, 0.8389389060418049, -5.0, -5.0, -5.0];170.93520810000336;17.254662499995902;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_769413
160;[2.6770964400000126, -2.45272763];[-2.6770964400000126, 2.45272763];0.0;True;[-5.0, -5.0, -5.0, 1.6767647146123377, -5.0, -4.951196789719444, -5.0, -4.985928100288492, -5.0, -5.0];168.19784330000402;17.254662499995902;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_592968
161;[3.3623646480000073, -2.499999999998923];[-3.3623646480000073, 2.499999999998923];0.0;True;[-1.7344772406315103, -4.634493579840657, -5.0, -5.0, -1.4706117960130456, 2.2389843618047998, 2.3031948000417835, 1.1048166408827491, -0.8092199541211968, 1.4668359153500532];149.6270427999989;15.167443699996511;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_622821
162;[2.5392594960000068, -2.2120944];[-2.5392594960000068, 2.2120944];0.0;True;[-4.999418780855805, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999566358993666, -4.999814394498552, -4.642890411873149, -5.0];165.65258180000092;15.167443699996511;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_980268
163;[2.55811586400001, -2.46683246];[-2.55811586400001, 2.46683246];0.0;True;[-4.9999999425357196, -5.0, -4.547829937944114, -5.0, -4.993108411659401, -5.0, -5.0, -4.971897131734483, -4.255888284965318, -5.0];163.04879210000217;15.167443699996511;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_759704
164;[2.5344716400000076, -2.4999999999974594];[-2.5344716400000076, 2.4999999999974594];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.993347578262136, -5.0, -4.999973384402434, -4.870023834811129, -5.0];163.49284730000363;15.167443699996511;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_580022
165;[2.5315200000000093, -2.47531935];[-2.5315200000000093, 2.47531935];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999997592964948, -5.0, -5.0];166.13691639999888;15.167443699996511;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_965888
166;[2.7932692320000037, -1.6400253999999999];[-2.7932692320000037, 1.6400253999999999];0.0;True;[-5.0, -4.678995466411507, -3.472126244447239, 2.0828251602795547, -5.0, -5.0, -4.948335358386186, -1.8653389261944051, -5.0, -5.0];169.55818900000304;14.111596700000518;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_888535
167;[2.9236008240000055, -2.2900789];[-2.9236008240000055, 2.2900789];0.0;True;[-5.0, -5.0, -2.8596181258203157, -3.7026377171323253, -5.0, 0.262938731230113, -3.3850870257940535, -3.159173651942986, -4.295299101498452, 0.29077408125283455];159.52036650000082;14.111596700000518;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_725482
168;[2.8400459760000025, -1.8459539999999999];[-2.8400459760000025, 1.8459539999999999];0.0;True;[-2.87299164581181, -3.0927362072957383, -5.0, -2.443996118021859, -2.8145937322690937, -2.9595602190100094, -5.0, -2.072580608407659, -4.4599092876303, -5.0];167.60926749999635;14.111596700000518;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_356853
169;[2.600183376000001, -2.4764298];[-2.600183376000001, 2.4764298];0.0;True;[-2.306183601824129, -5.0, -5.0, -5.0, -4.9589381490381275, -4.635645028801843, -4.995690103489316, -4.92468754032527, -5.0, -5.0];166.2833862999978;14.111596700000518;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_246397
170;[3.1542728400000137, -2.4999999999966067];[-3.1542728400000137, 2.4999999999966067];0.0;True;[-4.999401046455875, -5.0, 4.448774788869459, 1.181443721356743, 1.81377727974425, -5.0, -4.973142026810078, -4.891420249560545, 1.2510978155996888, -5.0];168.7178580999971;14.111596700000518;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_789803
171;[2.777590008000014, -2.499999999993];[-2.777590008000014, 2.499999999993];0.0;True;[-1.895458632721505, -5.0, -5.0, -5.0, -5.0, -4.908740514542072, -3.1523944870214065, -4.985928100288492, 1.3346428267974044, -5.0];165.16841900000145;15.749321499999496;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_160204
172;[2.936379600000011, -2.499999999940243];[-2.936379600000011, 2.499999999940243];0.0;True;[-5.0, -4.855366667539085, -5.0, -5.0, -2.659575315594677, -3.7085484559396615, -1.5869207017223013, -4.842166821734913, 1.1505895650832159, 0.24547712173954928];159.51177809999353;15.749321499999496;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_774378
173;[2.859953616000013, -2.4999999999959615];[-2.859953616000013, 2.4999999999959615];0.0;True;[-5.0, -0.7546134784295999, -5.0, -3.5882550810535006, -4.856741307763414, 0.22962752941139275, -5.0, -5.0, -0.8247441108052991, -5.0];167.64210739999544;15.749321499999496;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_262241
174;[2.850265584000006, -2.4999999999905667];[-2.850265584000006, 2.4999999999905667];0.0;True;[-4.983984989452976, -5.0, -1.078183687748877, -5.0, -4.658306217396423, -4.9647058880079475, -3.1603838065319314, -4.972482092302338, 1.4013638079932207, -2.826535620620239];164.2506280000016;15.749321499999496;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_820201
175;[2.876846544, -1.9071671000000001];[-2.876846544, 1.9071671000000001];0.0;True;[-5.0, -3.817092561352962, -2.195260839224903, -5.0, 3.3281196782992293, -5.0, -5.0, -1.328424017058392, -5.0, -5.0];167.24658590000035;15.749321499999496;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_748919
176;[3.2887028160000082, -1.9460837];[-3.2887028160000082, 1.9460837];0.0;True;[-4.087167360683402, 1.1847544051957462, 4.50458338236243, -4.863788231736872, 1.7858781397761465, 2.855964965771033, -3.115491843802307, -4.751291095201159, -3.482107254869044, -4.97660157895599];168.26931490000425;16.49009329999535;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_410992
177;[2.5315623360000066, -2.46591076];[-2.5315623360000066, 2.46591076];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999999717193602, -4.998041528691095, -5.0];168.03362559999368;16.49009329999535;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_927019
178;[2.5316336160000064, -2.45467059];[-2.5316336160000064, 2.45467059];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999997592964948, -4.994743936399655, -5.0];165.96944779999467;16.49009329999535;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_486468
179;[2.5317694800000012, -2.47135792];[-2.5317694800000012, 2.47135792];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.993347578262136, -5.0, -4.999973384402434, -4.995127100500582, -5.0];166.5957813999994;16.49009329999535;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_160390
180;[2.531722392000002, -2.48780285];[-2.531722392000002, 2.48780285];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999894280091031, -5.0, -4.999973384402434, -4.990775488031201, -5.0];163.02828740000405;16.49009329999535;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_393671
181;[2.8359948960000048, -2.3910348];[-2.8359948960000048, 2.3910348];0.0;True;[-5.0, -2.042990337501786, -2.9763365072752155, -4.104873208609579, -3.569881249482256, -2.0267011512849424, -5.0, -5.0, -1.5902700611735727, -4.5928924185648246];169.3815653999991;15.875288700000965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_143770
182;[2.8329048000000077, 0.917697];[-2.8329048000000077, -0.917697];0.0;True;[-4.943263663978786, -5.0, 0.7318582242570244, -5.0, -5.0, 1.8421253162035, -4.999945580928939, -4.9490361094960935, -4.984067409379902, -3.744679851079892];169.51880649999657;15.875288700000965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_894639
183;[2.930731632000014, -2.499999999723466];[-2.930731632000014, 2.499999999723466];0.0;True;[-5.0, -5.0, 4.501641755640469, -5.0, -4.828878353263939, 1.7267483416691913, -3.0818549706670204, -4.999973384402434, -4.9475933837496475, -4.888092936203054];164.35279760000412;15.875288700000965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_396722
184;[2.7513278640000083, -2.490471995];[-2.7513278640000083, 2.490471995];0.0;True;[-5.0, -4.677394083797081, -5.0, 2.116273478106441, -5.0, -5.0, -5.0, -5.0, -2.276676908446465, -4.985902988336573];165.19615350000095;15.875288700000965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_618912
185;[2.66582858400001, -2.4999999999806213];[-2.66582858400001, 2.4999999999806213];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, 1.1798244869586156, -5.0, -4.999973384402434, -4.990775488031201, -4.971091159690864];163.55454129999998;15.875288700000965;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_456313
186;[2.9436207840000117, -2.48963465];[-2.9436207840000117, 2.48963465];0.0;True;[-2.743341276191982, -5.0, -4.909752107700013, 0.8198045909912839, 1.2319888889543753, -5.0, -2.5530206783060696, -5.0, -2.766908021137729, -5.0];166.47146649999195;17.124388300006103;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_585505
187;[2.794252032000011, -2.49999999998393];[-2.794252032000011, 2.49999999998393];0.0;True;[-5.0, -5.0, -5.0, -3.2524492326684395, -5.0, -5.0, -4.74857013204241, 4.7573105006272876, -4.59278587881129, -5.0];161.97380539999722;17.124388300006103;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_322884
188;[3.098939256000008, -2.499999999997687];[-3.098939256000008, 2.499999999997687];0.0;True;[-1.5200629177225555, -4.40487040567338, -0.7594593919180221, 5.0, -4.032902070541288, -5.0, -5.0, -5.0, -3.0085814569225873, -0.004713604922422121];165.8396908000068;17.124388300006103;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_11798
189;[2.8838758320000046, -2.47267848];[-2.8838758320000046, 2.47267848];0.0;True;[-4.992741137839401, -4.869999384618873, 4.456557011483962, 1.2456055481237893, -5.0, -4.999894280091031, -5.0, -4.5517387005278955, -4.975020452917237, -5.0];177.9946839999975;17.124388300006103;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_929305
190;[2.857564656000011, -2.499999999998792];[-2.857564656000011, 2.499999999998792];0.0;True;[-5.0, -2.4085458884677524, -3.932547544607287, -5.0, -5.0, -5.0, -5.0, -5.0, 2.1682875034382896, -0.7325320991379609];164.7574880999964;17.124388300006103;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_479183
191;[2.9783468880000137, -2.48768827];[-2.9783468880000137, 2.48768827];0.0;True;[-5.0, -4.641837049316061, 1.0581082592038147, 3.1026052817317513, -4.844939922088724, -5.0, -5.0, -2.0479341306250634, -5.0, -1.9396062029857402];165.7796784999955;16.092847599997185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_317624
192;[2.834912304000001, -2.499999999998606];[-2.834912304000001, 2.499999999998606];0.0;True;[-4.387903377057222, -4.4337446711937565, -5.0, -5.0, -3.7441445056694134, -2.1441639500761815, -5.0, -5.0, -1.5627048543930941, 0.3186267948561827];163.68125280000095;16.092847599997185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_929786
193;[3.010809744000004, -2.496495589];[-3.010809744000004, 2.496495589];0.0;True;[-2.3237030168770776, -4.088790742309698, 0.7295120211926616, -1.92115736959137, -1.6633710288116434, -4.860592649321636, -4.811767804119901, -2.075487303908674, -3.5312984608876077, -3.2640218916564887];161.7672246000002;16.092847599997185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_875049
194;[2.7058948560000076, -1.398493];[-2.7058948560000076, 1.398493];0.0;True;[-5.0, -4.931642940048334, -5.0, -5.0, -5.0, 2.9919412026216126, -5.0, -4.999997592964948, -5.0, -4.9873877291656425];160.25429920000897;16.092847599997185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_744504
195;[2.717526672000009, 2.4781639999999996];[-2.717526672000009, -2.4781639999999996];0.0;True;[-4.991269162070075, -4.824367348652961, -5.0, -5.0, -4.461973506640437, 2.788517346700443, -4.917429339532269, -4.999973384402434, -4.990775488031201, -4.991317541071728];158.7700782000029;16.092847599997185;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_829954
196;[2.8687271040000044, -2.499999999998041];[-2.8687271040000044, 2.499999999998041];0.0;True;[-5.0, -4.156989317849543, -2.4030268626125983, -5.0, -1.4703530690177944, -5.0, -5.0, -4.864804997295631, -2.431056421508819, 0.9376691675864466];166.18686380000145;17.52640239999164;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_815691
197;[2.883678192000014, -2.48216905];[-2.883678192000014, 2.48216905];0.0;True;[-4.943183954732766, -5.0, 4.4011088213124125, -5.0, 1.7779420340768581, -4.999894280091031, -5.0, -4.999973384402434, -4.990775488031201, -4.941635429345515];176.46320249998826;17.52640239999164;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_259663
198;[3.07458612, -2.4999999999890736];[-3.07458612, 2.4999999999890736];0.0;True;[-5.0, 1.2828322961197882, 4.5660534100078625, -5.0, 1.5945576999980577, -4.906585434560729, -4.957034417814089, -4.999997592964948, -4.693248207682448, -2.744628648044213];180.72242330000154;17.52640239999164;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_269226
199;[2.7917071200000003, -2.4999999999975584];[-2.7917071200000003, 2.4999999999975584];0.0;True;[-4.999892712107466, -4.680479054163315, 4.456863144653422, -4.720398697156254, -4.541661161388707, -5.0, -4.991215031004658, -4.972482092302338, -3.5050587706176737, -5.0];183.63688730000285;17.52640239999164;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_796332
200;[3.0207196080000025, -2.4999999999981584];[-3.0207196080000025, 2.4999999999981584];0.0;True;[-4.948927259657387, -5.0, -0.19168403754088992, -5.0, 5.0, -5.0, -5.0, -5.0, -3.8522701834728403, 1.6410160039088586];168.52006589999655;17.52640239999164;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_808095
201;[2.8955897280000116, -1.9046368];[-2.8955897280000116, 1.9046368];0.0;True;[-5.0, -5.0, -2.421646758977365, -5.0, -1.6546627984891278, -5.0, -3.194869999196409, 1.9858238719915846, -2.8595800078871605, -5.0];160.3246550999902;18.253945100004785;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_573985
202;[3.3540311520000032, -1.7324452];[-3.3540311520000032, 1.7324452];0.0;True;[-1.1738810896795506, -2.584650344229582, -0.2075656820834899, -2.9607975142404683, 2.6453044974612823, -5.0, 5.0, 0.9903751152335794, -4.711262161017072, -3.918319164769609];156.87299899999925;18.253945100004785;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_329573
203;[2.5750560960000057, -2.47402286];[-2.5750560960000057, 2.47402286];0.0;True;[-3.0277236699307997, -4.97227839825437, -5.0, -5.0, -4.998520832075785, -5.0, -5.0, -4.985928100288492, -5.0, -5.0];165.0345490000036;18.253945100004785;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_878587
204;[3.0166184160000107, -2.48210376];[-3.0166184160000107, 2.48210376];0.0;True;[2.863773782127269, -1.8464858547921699, -2.7691011718580123, -1.9364444321621876, -0.8569658288736148, -5.0, -5.0, -5.0, -2.9965036441955477, -5.0];175.05170100000396;18.253945100004785;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_480074
205;[2.582790192000001, -2.499999999961375];[-2.582790192000001, 2.499999999961375];0.0;True;[-3.033491042690377, -5.0, -4.8123993476950835, -4.969928191564779, -4.92334248902694, -5.0, -5.0, -4.887215308804221, -5.0, -5.0];166.02183180001157;18.253945100004785;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_204258
206;[2.9982942720000043, -2.495557761];[-2.9982942720000043, 2.495557761];0.0;True;[5.0, -5.0, 2.187138153314394, -5.0, -5.0, -1.5527905610947061, -5.0, -5.0, -4.502738689828293, -4.521691793720116];167.81374089999008;18.317839399998775;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_515130
207;[3.0094573680000125, -2.4999999999195373];[-3.0094573680000125, 2.4999999999195373];0.0;True;[0.11343463758124983, -5.0, 3.7679220516180827, -5.0, 1.391667472160436, -3.146290026859715, -5.0, -5.0, -5.0, -5.0];182.99088199999824;18.317839399998775;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_607480
208;[3.2474528640000084, -2.4999999999996745];[-3.2474528640000084, 2.4999999999996745];0.0;True;[-3.0742831939917354, 1.2059540832328004, 4.474457164091149, -4.946052984133804, 1.7889567972004716, -4.9279280470589795, -3.062426344126016, -4.957710173521598, 1.5970859118854204, -4.953012571254815];172.37318330000562;18.317839399998775;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_270085
209;[3.080252448000004, -2.4999999999982925];[-3.080252448000004, 2.4999999999982925];0.0;True;[1.6934550363503416, -5.0, -2.905073782967134, -5.0, -4.910958520487701, -5.0, -5.0, 0.7041967690898518, -4.082555864627996, 4.905211667183341];165.26925420000043;18.317839399998775;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_301593
210;[2.5315204320000007, -2.46461926];[-2.5315204320000007, 2.46461926];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.9999997670403635, -5.0, -4.999973499838848, -5.0, -5.0];160.0498241000023;18.317839399998775;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_887609
211;[3.158353296000005, -2.14688];[-3.158353296000005, 2.14688];0.0;True;[3.0953984221690583, -5.0, -4.652682207980831, -1.31114693049948, -3.6279148529203007, 0.8406732347823587, -5.0, 2.901084346621115, -3.2253543180035917, -5.0];161.23565819999203;18.312043100013398;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_544279
212;[2.5315210800000014, -2.48493721];[-2.5315210800000014, 2.48493721];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.999944555463725, -5.0, -5.0];165.61113520000072;18.312043100013398;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_749347
213;[2.5315221600000077, -2.42854271];[-2.5315221600000077, 2.42854271];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999975588500994, -5.0, -4.999981420153775, -4.999924609820852, -5.0];168.2810002000042;18.312043100013398;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_870655
214;[2.5315221600000077, -2.495895789];[-2.5315221600000077, 2.495895789];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999897765577769, -5.0, -4.999997592964948, -5.0, -5.0];167.39345150000008;18.312043100013398;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_770964
215;[2.531720016000008, -1.30101];[-2.531720016000008, 1.30101];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.999995422771512, -5.0, -4.999973384402434, -4.990775488031201, -5.0];165.59306119999383;18.312043100013398;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_419603
216;[3.2564250720000105, -2.496407257];[-3.2564250720000105, 2.496407257];0.0;True;[-1.46027589418072, -4.540318350450779, 2.602177841501664, -5.0, -2.837609144237234, -2.0099640147658757, -5.0, 3.3897357864366224, 3.4166670933183934, -5.0];154.7286490000115;18.72593169999891;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_164396
217;[2.6764702560000133, -2.499999999989486];[-2.6764702560000133, 2.499999999989486];0.0;True;[-5.0, -4.966756388999556, -4.741112187146238, -5.0, -4.931431239723606, -4.9249473885258155, -4.962639976849301, -4.999997592964948, 1.1901214413318666, -4.952555597817172];159.90198170000804;18.72593169999891;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_295206
218;[2.564924616000011, -2.41692603];[-2.564924616000011, 2.41692603];0.0;True;[-4.99995749178991, -5.0, -4.979979105703469, -5.0, -5.0, -4.993347578262136, -4.991265591922413, -4.999973384402434, -3.4889588626461343, -5.0];159.65925940001034;18.72593169999891;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_687311
219;[2.5639547760000077, -2.4999999999584785];[-2.5639547760000077, 2.4999999999584785];0.0;True;[-4.999970253045144, -5.0, -5.0, -5.0, -4.992929235611581, -4.999897765577769, -5.0, -4.975605808096158, -3.5300077581504583, -5.0];159.64241040000343;18.72593169999891;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_934175
220;[2.56785962400001, -2.498208014];[-2.56785962400001, 2.498208014];0.0;True;[-5.0, -5.0, -5.0, -5.0, -5.0, -4.964406101138699, -4.816988727488192, -4.999998285380198, -3.536215983579952, -5.0];156.73746449999453;18.72593169999891;C:\Users\guoji\Desktop\python3_11_test\suite\runners\LayeredBeam\runs\LB\sim_283844
